video_id,cluster
--8n6A8Q6M0.jpg,1
-4yu_13EHFM.jpg,1
-9ACKA4sQ4U.jpg,1
-GVbt3qdq70.jpg,1
-JTkbbE_KP4.jpg,1
-tg0rduTy7c.jpg,1
-Ya6eSQ3wng.jpg,1
00qBuhJeG-o.jpg,1
026urE67c8c.jpg,1
06YeEjVLC0E.jpg,1
09HUMZrCH3A.jpg,1
0ax6XooGykc.jpg,1
0ENcrVkHwBY.jpg,1
0f3m80ZA8BM.jpg,1
0nRXbv67-4M.jpg,1
0O2i843tdU4.jpg,1
0r-T21BKkMk.jpg,1
0r3rU0ipuiQ.jpg,1
0Rge7nN8wss.jpg,1
0SlWsnwIWN4.jpg,1
0UFz5YQk8o0.jpg,1
0zyiBgLpoeE.jpg,1
0_6HMZjStiQ.jpg,1
0_pTnqziRqo.jpg,1
160z2kH-pfQ.jpg,1
17JEASUW0zI.jpg,1
1C753eMNsKg.jpg,1
1HEOo6a91yY.jpg,1
1Kgct3YJoJU.jpg,1
1o_Zw6LbLnU.jpg,1
1qa9wW9Qghs.jpg,1
1QHRFZwKSMw.jpg,1
1REnqKrSTls.jpg,1
227xidPFDng.jpg,1
23cDngtz2Mo.jpg,1
23GYjckuz9E.jpg,1
27yofdZnH9s.jpg,1
2CLpCOnn-tk.jpg,1
2DIqmd6yQBY.jpg,1
2ftG8JuMzz4.jpg,1
2G4w9gH8iEs.jpg,1
2HpGUdqGwdc.jpg,1
2j_1TomiT9Q.jpg,1
2l94S4_jMTY.jpg,1
2lXdrSXl9Io.jpg,1
2n67uXYSG5c.jpg,1
2nb7W-iphsk.jpg,1
2ncOVB0wTtc.jpg,1
2OT5Pcl4iF0.jpg,1
2pGWzr7QXtU.jpg,1
2Pn0MNwUjM0.jpg,1
2sb7GzhpLBQ.jpg,1
2TkGKRUcH9M.jpg,1
2v29gYhPgkI.jpg,1
32nRdJOPP-4.jpg,1
33Q14vlsZqo.jpg,1
34VMEMaI3vw.jpg,1
35THbgakNBk.jpg,1
3eWmsTsgWkQ.jpg,1
3GfHcEvWfIo.jpg,1
3Lz2ntvDBFQ.jpg,1
3n1nspLgfd4.jpg,1
3QFkmOO9Tl8.jpg,1
3rRNKYvoDsQ.jpg,1
3sNSRgq-4l8.jpg,1
3sVrbsvXWQ0.jpg,1
3uEH8rj5cw8.jpg,1
3xy9jS1KwvY.jpg,1
43SNx2y2Zt0.jpg,1
45MuxKYi-t0.jpg,1
4cCKve0dl3Y.jpg,1
4JyhBkXMymo.jpg,1
4kXOQ2NOkxY.jpg,1
4QJa07djrLY.jpg,1
4SOtYIJpO3w.jpg,1
4tDgX4VizyU.jpg,1
4WQ17A_DBWs.jpg,1
4zzhCbQE5iQ.jpg,1
50pNiKZZwUM.jpg,1
51WJrV0aKPs.jpg,1
53xojRfttn8.jpg,1
543Un3Rjabg.jpg,1
56_MEV8ClLg.jpg,1
57TY0y5zpe0.jpg,1
5ABdJMdZX_s.jpg,1
5eoPZMtIUBw.jpg,1
5l0FJ_t4NQo.jpg,1
5mlZPHOKh60.jpg,1
5PT1wLx87UE.jpg,1
5Puy1Px2YYc.jpg,1
5rRwJuCdNDo.jpg,1
5ux5BrTZwXM.jpg,1
5VXiVRQIFLs.jpg,1
5xjSpw04q8k.jpg,1
5xVeZrpVzow.jpg,1
62WGyHcb8So.jpg,1
6ftiWoCJ4dM.jpg,1
6hIu5oIB9n0.jpg,1
6k6bjBniE4Q.jpg,1
6Ko-j7nzMHg.jpg,1
6lZVXJlqN7s.jpg,1
6ndkOSiGOe4.jpg,1
6PgoxhEjKS0.jpg,1
6sECozSy7FY.jpg,1
6SqnPdh85fw.jpg,1
6wA8OMptkio.jpg,1
6Y1r34RBXpk.jpg,1
6ZxnCsOKDww.jpg,1
72FTaFoM3Dk.jpg,1
74Fz4onYqGY.jpg,1
77NkGBRuapw.jpg,1
7BE8xhIVNbs.jpg,1
7Ea4f1TT9r4.jpg,1
7kE0sj0R8mE.jpg,1
7ngJLi9cgYs.jpg,1
7ObTYEQRcBs.jpg,1
7rNoNprvS4U.jpg,1
7Ud67OkzpQs.jpg,1
7WQdBSWfixI.jpg,1
7WsksXmb3CQ.jpg,1
7YUERW_rvzI.jpg,1
7zaMbzqj8AI.jpg,1
7_hNGE5sn-g.jpg,1
80oICq8QAew.jpg,1
82dNxf_pWFE.jpg,1
84fQk0qUAsQ.jpg,1
84zd0pIlcXo.jpg,1
87If-Q2pJWQ.jpg,1
8AoRrFwRcZc.jpg,1
8baHlJrFQ4w.jpg,1
8HG8lmI2Dyg.jpg,1
8KIMFLiprXo.jpg,1
8qCqpy2emLk.jpg,1
8UQB5t_euOI.jpg,1
8XMh30agFpk.jpg,1
92rUJQFLbnI.jpg,1
9eeejXbcOa4.jpg,1
9kHEGh0S2E4.jpg,1
9Q5NLLmgCFw.jpg,1
9Qlof7jPQpg.jpg,1
9sAZ50a_l5M.jpg,1
9t6PWAbylh4.jpg,1
9VHlFHJOoF8.jpg,1
A0qYNooALHk.jpg,1
A2bdBzrRHfs.jpg,1
A7AWtH1mfZs.jpg,1
A7oeGayicnc.jpg,1
a8kwJYMSyFI.jpg,1
A9rc7uugB6g.jpg,1
ABUx5euD2vk.jpg,1
acp-2bET9Tk.jpg,1
aDAR65Fcp7E.jpg,1
Ae9RLvFXChQ.jpg,1
