video_id,cluster
-0FfyNZdHk0.jpg,5
0iNlBNR9PGE.jpg,5
0qIhFhM6eKw.jpg,5
2DBEblhgaJk.jpg,5
2S4TBBvNJ7E.jpg,5
2xLHVJNTjn4.jpg,5
4Fge8RG2zYU.jpg,5
4gZVxxSeAn0.jpg,5
4ZlCwZj90Jk.jpg,5
5-nceCopalU.jpg,5
5bnWQLbGuKc.jpg,5
7MPbFfQlXkI.jpg,5
7VN3Ck1ZGEs.jpg,5
8f0-OcYW5zA.jpg,5
8G6-h5XFgbM.jpg,5
8kcD3vk12AY.jpg,5
8Zw4O3ZXdfQ.jpg,5
a9PyRuEJlbM.jpg,5
aDMij0Q5trA.jpg,5
aj6yPs9Z5sc.jpg,5
asVHaM9QXzQ.jpg,5
AUuZXLaqerc.jpg,5
baIR7eMg5Ug.jpg,5
bqO6iZcLrv4.jpg,5
BvIL0PWj5_A.jpg,5
CDjZrY9CrNI.jpg,5
CO1pMhYZZcw.jpg,5
DwqWeMOkaPU.jpg,5
EhUq2lQGSLE.jpg,5
eSjAFI-wdic.jpg,5
f16ujuGgXOo.jpg,5
FCoXHJNIUgs.jpg,5
fwu5PHkejMQ.jpg,5
gcVlJzYshHY.jpg,5
gomF10frVJg.jpg,5
Grr_LaehRrk.jpg,5
h665wY-sy9E.jpg,5
HshFxjKWDNI.jpg,5
IlQCHjxHUkU.jpg,5
IsVlRj4visc.jpg,5
IVHzY-UlG9s.jpg,5
iwzPLQ6-BDs.jpg,5
kaK0QUeJDs4.jpg,5
klx-_N0XMEY.jpg,5
kXq_pc1ug3s.jpg,5
Lot6VTTgzGw.jpg,5
lqpsgJpgVBw.jpg,5
MEDamnVjgXI.jpg,5
MitgWktj-BY.jpg,5
mZEyGBo1SwU.jpg,5
M_LqzLGt9h4.jpg,5
M_zxfX-BJK4.jpg,5
N0nI2EpovhQ.jpg,5
nU9LtLvwaQc.jpg,5
oIB4GxgZ5eY.jpg,5
P0XVeUTSHWw.jpg,5
p10wmSrEE2Q.jpg,5
PgLicTQr6dQ.jpg,5
PLrJYgv3NM8.jpg,5
pzATTm3D-30.jpg,5
QXPDs1zcN_Y.jpg,5
RD0jioq8SO4.jpg,5
RJ72QNP1Nws.jpg,5
sATsGNBRD9k.jpg,5
t8V2_4KB-LI.jpg,5
Ty2GiwdE7jA.jpg,5
u4xWsDR5axI.jpg,5
U5tOuCwgBpw.jpg,5
U6_5bg5108o.jpg,5
UBmkJdJj11Q.jpg,5
UrPJdohIMUw.jpg,5
UTMynEqCGoQ.jpg,5
uu2B7zXLDO4.jpg,5
vY45ASw41X8.jpg,5
W2FP5LKON34.jpg,5
w8GdDhQDvsM.jpg,5
wDtgH88TpmU.jpg,5
WhqgEcnZCFI.jpg,5
wira2nf3DFo.jpg,5
WlQiV5soGOs.jpg,5
WRHwXkLghAQ.jpg,5
xid2dKmJKbU.jpg,5
xiMoenxcnbU.jpg,5
xSq5MtZjG3c.jpg,5
YdUNrsq6eTE.jpg,5
YhL6ZF2luIc.jpg,5
YMblJMX0G40.jpg,5
yu0ln-ehXOw.jpg,5
zgvwrv3Q77U.jpg,5
ZHxnWGnmTEk.jpg,5
zlnkzcqwe3E.jpg,5
ZMHvYD5TXb4.jpg,5
Zo6TM_iRyJc.jpg,5
_imBxendSy4.jpg,5
