video_id,cluster
ChjJi3WLk4g.jpg,4
BUbieeQkJhg.jpg,4
YWzVVexJxkY.jpg,4
fVN0oIQd-P8.jpg,4
RVnVYl-vxfQ.jpg,4
Bg14LKTUfCg.jpg,4
CWGPc88lYFg.jpg,4
uKySDFpH-xU.jpg,4
iR6h2b8PFKY.jpg,4
Ygp_1WjGneU.jpg,4
rm4o8naNWgw.jpg,4
a-syc1wfO8o.jpg,4
tKfpTf3MqE4.jpg,4
DVVdQSiJX6g.jpg,4
_usRIH-5sew.jpg,4
cXvsI51yuH8.jpg,4
ClPKuIYDIqc.jpg,4
b7HQU_--Qdw.jpg,4
wCHZ07t1APo.jpg,4
8HWSQ6sU7ZE.jpg,4
jiQqFANdx3U.jpg,4
AGfWGmCt46k.jpg,4
dL-kRfPUzD0.jpg,4
uwtnFTWs4zk.jpg,4
7L7ll4tqVNg.jpg,4
bW1YWWKV5eQ.jpg,4
eDvP80AVwRA.jpg,4
LU1_eh94nnQ.jpg,4
VBOqEM5q54A.jpg,4
WeRckF-RPZk.jpg,4
8pPfRksmgUI.jpg,4
dgF7jNzyhnU.jpg,4
Yn1qT8VHuAc.jpg,4
1pMy5cebiRU.jpg,4
HAHhUCkPcX4.jpg,4
KIO4qyxS9qI.jpg,4
WlMMfVd9h4E.jpg,4
tHEt-bMm2cY.jpg,4
WaeA8BOBGjw.jpg,4
YMMaPzMN0Uk.jpg,4
gMRzl3lmZVg.jpg,4
a-W4Daf7_-s.jpg,4
JDWzfaVdyz8.jpg,4
ge3CErSC1G0.jpg,4
_xuMLlPPhtc.jpg,4
BOlcMowlEvY.jpg,4
1IysclcSEjc.jpg,4
WSd_ndZ4-D4.jpg,4
AnXO5ycu_9Y.jpg,4
Js7aIhIuS1A.jpg,4
JR0jhnzM5VU.jpg,4
BIarUjm4U-0.jpg,4
IPqImzA_FZ0.jpg,4
MPPdRfsGDfg.jpg,4
V9LgfkmAhBI.jpg,4
6MbZlIOM2aY.jpg,4
kad73yuqYgk.jpg,4
kJ6B1zVKCXc.jpg,4
U5ncjwIO0bQ.jpg,4
3rl9Acc_Bp8.jpg,4
MGQieW-HRww.jpg,4
uM1CE_3P3tE.jpg,4
Rzt5PIo9jDk.jpg,4
f41DhVpiv-g.jpg,4
yAqGMfTYWZQ.jpg,4
Uq5FRudopJU.jpg,4
52tXvPZB5Q0.jpg,4
Bm0ONlju0JA.jpg,4
nycYmrpJcbY.jpg,4
j6xODJIDMlk.jpg,4
-sCaX_y8--A.jpg,4
ObW42yq5Lls.jpg,4
bfYMA4ItDPs.jpg,4
9ec9bVsnpiw.jpg,4
7ZcoBFeiuA8.jpg,4
7Ebi_4WghzE.jpg,4
zyzWB5E1LDI.jpg,4
5Nd1GcdW7Uw.jpg,4
foqOuB6-ods.jpg,4
_eeqXw2u67c.jpg,4
uTopUYlPhOE.jpg,4
zybhU7wl2GI.jpg,4
UthFkV6N9Gc.jpg,4
LL1OSB5ao-w.jpg,4
B04zftVikas.jpg,4
MovIpxxyOlo.jpg,4
KYQIwUXhDRQ.jpg,4
8vf1wrbar_0.jpg,4
WMLzY6XbmPo.jpg,4
WUT7aBdmKBk.jpg,4
BWccDzoF8ks.jpg,4
_U9dMowsscM.jpg,4
Hu4uufoly0A.jpg,4
WFDr--cisA0.jpg,4
0qkP7fdD4sk.jpg,4
QkTCmFm22zE.jpg,4
qYBWuoXxWPw.jpg,4
M2-t1yPt_Kk.jpg,4
v7zw8jgoPSQ.jpg,4
i-2A58808Hw.jpg,4
wC6KOciADP0.jpg,4
Aaa36c2FuOk.jpg,4
n2QQE2QgGt4.jpg,4
4tNSlxqrcLU.jpg,4
1mqRfhKeQHI.jpg,4
b-PqWeW82p0.jpg,4
FwpUjlMJ47Y.jpg,4
kdhFonY_U9M.jpg,4
FFH8n2NmPR8.jpg,4
Sw2CCWma7D4.jpg,4
hsIYutFSE_M.jpg,4
MUuNxCftgAo.jpg,4
JUNBPg6Dxc4.jpg,4
sqvrpyy21EA.jpg,4
LmBtqFkvIn0.jpg,4
KfVCXZ1BZuo.jpg,4
4rbQMsxQ5Eo.jpg,4
-pAw3q_jRNo.jpg,4
qDDY_WZY3j0.jpg,4
QN28oWiohFs.jpg,4
ONAyHnzPTS0.jpg,4
fCjTmzbvo-8.jpg,4
umwO-zu8Q7Y.jpg,4
XndcHIJfRiI.jpg,4
GwzXcFbGNwg.jpg,4
PJY02BbC-e0.jpg,4
71ACko7Xae4.jpg,4
qXNflJxity0.jpg,4
Oyodf_xMuwI.jpg,4
blwOrmE3zic.jpg,4
68hOr5JFfPo.jpg,4
CjrzjJ76mys.jpg,4
_VCHjrtw7bA.jpg,4
NsQchT8A_5Y.jpg,4
i95Km-H6KZY.jpg,4
tRIhAx4qSAU.jpg,4
IekYcdU3Pl8.jpg,4
uyYCalhTS6s.jpg,4
5n1cd_H0cPM.jpg,4
GoQW90Rt06Y.jpg,4
qFH08StIUrU.jpg,4
LGz6KqlbXGg.jpg,4
6VkDeJuCnuo.jpg,4
xK4ROlVq92Q.jpg,4
2cYibcf4GH8.jpg,4
1DzsWfHYT-s.jpg,4
Zd4JZn8GkVY.jpg,4
azAs6xPIOeA.jpg,4
K7fff-RzVAs.jpg,4
MB31pMAxATI.jpg,4
4Jv38UQoLs0.jpg,4
V1csi2tIthc.jpg,4
Jg6HvCdYcdU.jpg,4
YIvp6oI5rc8.jpg,4
KZ2BO_en19A.jpg,4
5LvyL89tVRY.jpg,4
YSNrVvWLEnk.jpg,4
_y9m3t-SzLk.jpg,4
2_QwPKiMS-M.jpg,4
qRkg1ROd_Hg.jpg,4
yPbAhjrYed4.jpg,4
ALnW-6PzjaI.jpg,4
csBlhSP3F0E.jpg,4
IxcaA1vnYCM.jpg,4
iiT5AP7KVSY.jpg,4
7f_WRx6SEEE.jpg,4
oRvmrG65WQI.jpg,4
arlIzyIIj2U.jpg,4
AlSrber5YNM.jpg,4
PHbxrOIvfUw.jpg,4
wdxTaDThhKs.jpg,4
77uNrf-x5t8.jpg,4
8L0WHBuAMOo.jpg,4
VWcnjguKMeY.jpg,4
evD5wEOafNg.jpg,4
kCxt924FTlk.jpg,4
EUhQ4e-4rQA.jpg,4
-sLNP_kZwL4.jpg,4
_Ph7bqLWgpE.jpg,4
fCmDShwW_xo.jpg,4
AF-b-NaeJgE.jpg,4
cC4s_uF98aI.jpg,4
HlQCejHo2lg.jpg,4
dpLIXO9A6F4.jpg,4
Faj9EhkgBIY.jpg,4
pULjdQPKlt0.jpg,4
-qh_ENBmkk0.jpg,4
XJ7CE0s2d90.jpg,4
UcgojreNpGY.jpg,4
N_XcWpa1UPM.jpg,4
23ILL-m8NLs.jpg,4
vPrSD2yuxUQ.jpg,4
tlSssfxfQE8.jpg,4
GO86Dfu89FQ.jpg,4
WD23NWQqk4o.jpg,4
YK5lnanp3SU.jpg,4
N5z-vBbwqEw.jpg,4
E-P51HV46sQ.jpg,4
xMtpWV-uCqk.jpg,4
6zEZDVvoM5Y.jpg,4
OvjEl_0KUoE.jpg,4
dYRw37yGQ6s.jpg,4
7FYJ_ZmJy7A.jpg,4
mLYbPC_wd-8.jpg,4
Jk3iWaFsSCo.jpg,4
Zir80vsdQUc.jpg,4
ojRnTUSTZ14.jpg,4
XyW_ZrqwfIk.jpg,4
FqyXBTLOeRI.jpg,4
NJz1VnMofRQ.jpg,4
FQCCke5oRJ0.jpg,4
0nSdV9DJwow.jpg,4
FA2MiHkGxlQ.jpg,4
aI96_T4bBNQ.jpg,4
Nj_5DcVKTCo.jpg,4
iGJ3TuxAGTM.jpg,4
0xCOH15OaqM.jpg,4
YJ3gR4V8qck.jpg,4
sL_yF8JeX6Q.jpg,4
BVwdY6WkGxI.jpg,4
xbulkAPePeI.jpg,4
g4FruuHd9wo.jpg,4
eZcP4R891Zo.jpg,4
mBluatQv9b8.jpg,4
iYNHOoADEN0.jpg,4
el4RuUzpdEs.jpg,4
2EuPeWRBbss.jpg,4
m4HE0vBeSRg.jpg,4
uiHFu0SyQQw.jpg,4
x6et_mlkDfk.jpg,4
AP4qTHti3NA.jpg,4
vMgHh_ILoKE.jpg,4
eF0DmNkSmo8.jpg,4
JC8RqTQWQsY.jpg,4
eUouFmegReQ.jpg,4
2Of_XRrqbUU.jpg,4
5G9oQvDXHGs.jpg,4
Z71SGgxxcas.jpg,4
YG7p-spx4ok.jpg,4
vi30mY_GWJc.jpg,4
iI8upcCsuK0.jpg,4
79EQQxzhClI.jpg,4
CeoIf8m9knQ.jpg,4
nsQorxog4pw.jpg,4
hVuYi1Oaxh0.jpg,4
gptvonTBNz0.jpg,4
-N4O6BAzCGM.jpg,4
fE5Kxc8oiPg.jpg,4
14yUx4IJ0Qg.jpg,4
bBmMvJp-8AE.jpg,4
HoxQ7aAcVxE.jpg,4
8wd8E_AsOU4.jpg,4
FuEkr8-riGs.jpg,4
_uqRQPg1ako.jpg,4
2pPXgKQ-hwE.jpg,4
GbOL9vqk2wg.jpg,4
hDnhtyhfB78.jpg,4
SBt2G8PDpGM.jpg,4
BICAgCoPMtQ.jpg,4
isjuSfsRcqc.jpg,4
cCEx6G8QnYA.jpg,4
-W9wcP2CrNQ.jpg,4
2g3Gu9cA_AU.jpg,4
i-qD_1SJHCA.jpg,4
DmYUC-Aq9nY.jpg,4
1Id3LdofBzE.jpg,4
7mFbswax8xU.jpg,4
h3ZBhgAi8SU.jpg,4
SavMTI1KLGk.jpg,4
rerkPec_9eE.jpg,4
gOgTEJcF0mk.jpg,4
xqqlmN5JpGw.jpg,4
yvbZcVUqe9A.jpg,4
qw67u_GFn6k.jpg,4
80tUWDQ9Qyk.jpg,4
yNWmpn2rthc.jpg,4
b71KmyCAeIE.jpg,4
M01Q74AuaEg.jpg,4
IV4BPgWj4Sk.jpg,4
LgCDPlIZwmw.jpg,4
Jppwo7-7hLs.jpg,4
PKSvwfsDvfY.jpg,4
780xD4hQSwE.jpg,4
KZiETX7u3qg.jpg,4
lhrnM4b049c.jpg,4
caky1MDT8s0.jpg,4
exjs7zwENig.jpg,4
zpjpLp3UBsM.jpg,4
p0AQYIvJ38U.jpg,4
3rHC63hre04.jpg,4
WuXmn_x2h_c.jpg,4
qhExsHgVipA.jpg,4
W_rcgZVTKao.jpg,4
L4-2PXNXz-I.jpg,4
g0bR4rQN-80.jpg,4
TcY4JovmQ8c.jpg,4
e9olgXH8rLY.jpg,4
S9N7iePN7EA.jpg,4
04rjNrZe9L8.jpg,4
XfGxev767Ho.jpg,4
_THrq6qP334.jpg,4
8GrS-ehuhAg.jpg,4
UdG0M1SMRtI.jpg,4
7c3fVjA3hsY.jpg,4
IM2jDoGwX_w.jpg,4
hxM0yNOnOPQ.jpg,4
T7RbuYIJ4zc.jpg,4
NROTeJa0R18.jpg,4
5oLqpgoOmBE.jpg,4
gda3XFGIBDc.jpg,4
LFxLUVt1K_g.jpg,4
ZVlfhJVvjd8.jpg,4
g-HIJs57wWw.jpg,4
Rd2DidDZukk.jpg,4
JY3UXUTf1lA.jpg,4
_Ow7yGR-ySo.jpg,4
