Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
P8L9mmLiESA,IS IT STILL CHEAP TO LIVE HERE? THIS IS OUR WAY FORWARD...,1,0.9318126,0.5785901
JyespbKFTZE,The PHILIPPINES SHOCKING TRUTH!,1,1.6219561,0.9978117
5JAvzI-ZP14,WHAT IN THE WORLD !!,1,1.3346469,1.55963
cgCt4TRvrmo,Man is my,1,-0.07663412,2.16069
NnaW8-F3VwM,YOU CALL THIS A SPORT?!,1,1.2337177,1.3752784
2Y5LjRWFfkk,Japanese green spice!,1,-0.00014314726,3.6328623
008Fi25LbKY,THIS STUFF IS GOOD,1,1.8591353,0.47920683
cOwDeDzZK0U,O HOLY NIGHT COMPILATION THE IMPOSSIBLE VERSION!,1,1.7976205,0.5507574
Ct9V0Tca4go,THE PHILIPPINE-AMERICAN WAR THE ORIGINAL VIETNAM?,1,1.5793216,1.2809787
tF_WXKk7TYY,BEST FEMALE SINGER!,1,1.6649003,1.0978861
WxudL917gkA,CAPTAIN AMERICA INSIDER HOW REAL IS IT?,1,1.8170964,0.2589923
P6yTSOL8aLA,13 MILLION VIEWS INCREDIBLE!,1,1.774845,0.44139358
rUqY_dUpCDY,!!!,1,-0.5188644,2.8484263
cFSIBImwMR0,Why it's So Big!? Do you like it?,1,0.08949804,3.0902588
50pNiKZZwUM,WHAT IS THAT?!,1,1.0183626,2.2221518
nPYbWkiGveo,MARK MAGSAYO FIGHTING FOR THE AMERICAN DREAM NEWS AT 1 Man left blinded by ball thrown at Angels Stadium sues tea,1,0.52272797,0.45098403
Ij7d7wZ5qqc,EAT IN ONE SECOND!?,1,1.3296337,1.5007051
tG3Uh1cLEao,OMFG!,1,-0.35507083,3.1845267
6kgyyJxRWTU,NEW BORACAY NEW PARADISE?,1,1.1074301,1.9980601
30NXj6O44r8,SAFE?,1,0.3983618,2.5192091
Idmu78v5TeE,IT'S SCARY!!,1,1.5437086,1.0987165
S6jRwPIKIVM,MORE! TASTY!,1,1.2732775,1.0349835
kOf9riihh1g,STORY'S COUSINS!,1,1.5698261,0.9498058
b2BiKjTyqII,ONLY FOUND IN PHILIPPINES ?,1,1.6229266,1.7066655
KUWHXdT39Rg,CRAZY CHANTS! INSANE PINOY CROWDS!,1,1.4276025,0.71649873
Gv4rx62PbGA,LATINOS SING IN SPANISH FILIPINOS EASY!,1,1.627591,0.6188427
j1knOWYwnMM,WORLD'S FRIENDLIEST CITY?,1,1.5201356,1.6559985
UZbWyU65_80,TRADITIONAL FIESTA IN THE PROVINCE BUT WE HAVE A BIG PROBLEM!,1,2.0561893,0.26152533
-XCc67Ijcz8,ARE THEY CRAZY??,1,1.5956181,1.1927445
fg-aZiawDDI,COOKING FILIPINO FOOD FOR THE FIRST TIME! MASARAP BA?,1,1.7140348,0.44915348
HcRh8IrwbCA,I LIKE LAING... ...BUT...,1,0.08197296,1.2297864
HBqFfthfJCU,JOLLIBEE IN MACAO first time trying!! the best fried chicken??,1,0.6165519,0.532419
Ezn90OendIo,I LAUGHED SOOO MUCH!,1,1.4687771,1.0525013
coayhixmBBk,WE ATE IN A WATERFALL!,1,2.181232,0.6281834
_1IE7uMo8iU,8 TIPS TO FIND AN INTERNSHIP IN THE PHILIPPINES!,1,1.8004975,0.2409496
w3XLgvayYFs,ARE WE STILL IN MANILA?,1,2.0273447,1.2067815
OoEmV3-yF0w,HOW DOES THE WORLD EAT MANGOES?,1,1.7212127,1.0859284
NqVSBi-UkY4,TRY THIS!,1,1.6226943,1.3037806
R83eEaGON9A,IS SHE?!,1,0.91152644,1.4726442
Al9Hk6_w2Qo,HOW DID YOU LEARN??,1,1.529573,1.5317183
Y3XKpz8C_bM,MOVING TO THE PHILIPPINES... WITH HEALTH PROBLEMS?,1,1.1564493,1.225128
W7Uxblb_Sxg,I MADE THIS TO HELP MY WIFE...,1,0.7550817,0.50869983
NFgiuRVkg_o,WHAT TO DO IN BOHOL!,1,1.8251618,1.3707852
BulWyYdhpFE,INDONESIA PHILIPPINES WHO WINS?,1,1.3059984,0.82007265
G--ZscjJsG8,JAPANESE REACTION !! THE JAPANESE SOLDIER WHO DIDN'T SURRENDER UNTIL 1974,1,1.7211121,0.13265564
HSmjMK4Eisc,Japanese Reaction FIRST TIME!,1,0.06235969,2.2644062
E2ytEt7JoMM,TRYING HALO HALO FOR THE FIRST TIME!,1,1.8918153,0.6122925
U6r8HVMCxx0,WHY DID IT KEEP ITS SPANISH NAME?,1,1.8963572,1.442361
nqz1BBMWWMQ,PINOY BB IS NO JOKE!!!,1,0.97393394,0.80237114
iDXYFRX5RP4,PARADISE DOES EXIST ...and it's in PALAWAN!,1,0.64752537,1.2693537
sTAp9uDvlPs,WHO WON THE CHALLENGE?!,1,1.5907301,1.4460305
vynTh30p49k,THIS IS A BARGAIN!,1,1.6850004,1.8443972
q7GvJdxx8v4,VENICE IN MANILA?,1,1.3781074,2.1562798
Kgr7qGU_sJw,Which nationalities can marry in Georgia?,1,-0.05431118,2.940911
P9Gox0bnrR4,FILIPINO UNIVERSITY REACTION!,1,1.432849,1.237295
6VzkSdMg1tM,MAGNOLIA ICE CREAM NOT FROM PHILIPPINES??,1,0.96239847,0.7717344
zNxi-9LlS6g,THIS FILIPINO FOOD!,1,1.7938299,1.1551563
3bZp6Tauo5c,DON'T BE PLAYED!,1,1.7762178,1.8497831
Bv0XZHD98ss,FILIPINO BOODLE FIGHT FEAST!,1,1.6556736,0.4598373
biJBN1vOIDA,PHILIPPINES WHO ARE THE FILIPINOS,1,2.2834196,0.22034428
7zaMbzqj8AI,BGC REAL ESTATE?,1,0.937734,1.8305957
l5K-jH6FWcQ,SHE WAS SCARED!,1,1.9912158,1.5547245
MEh5Nuqwmok,IS THIS REALLY MANILA ??,1,1.6335884,1.0771915
b6qUzEN6--g,INSANE!,1,0.8808151,1.6254263
uJnrqPXBWXk,BABABA BA? BABABA!,1,-0.056519717,3.3430645
l37i8s1uUx0,REACT A FANTASTIC DUET!,1,0.86307013,1.6956
CHCTHOi4ggk,WHITE MAN IDENTIFIES AS FILIPINO?! ENTIFIES AS FILIPINO,1,1.4275705,-0.13266915
hqSAIh6wLSg,SIARGAO FOOD TOUR!,1,1.6893628,1.0337582
IqA_Ae_fso0,WOW!!,1,-0.016518308,3.143618
x9ONPpzEytw,YOU LOVE ME?,1,1.3799418,2.1936467
_8WB6DhU0PE,BALUT??!,1,0.5094481,2.2177267
IouFUBMbSXY,IT'S FINALLY TIME... TO GO!,1,1.666577,0.19215363
wKlxcr-judM,I HAVE A BEER FOR YOU!,1,1.7197315,1.8772495
Pl5BzYCVwIA,Who!! Why!! Insulted Filipinos!! CELEBRITIES INSULT FILIPINOS!,1,0.8728034,1.8702203
Z9M_EQ3hszQ,MORISSETTE OMG! DIVA,1,1.2643914,-0.037503168
QSqIy5TlHBo,Regine Velasquez MYX AWARDS LIVE!,1,0.10489459,2.4316578
mRSmk9PBRmA,I WAS SO NERVOUS!,1,1.7912232,1.7327408
ngMwK3xf6uc,SB19 WON!!!,1,0.11338699,2.6324992
ZIrqsRSprnY,I WAS SHOCKED BY THIS... IS IT ACTUALLY NICE?,1,1.4266737,0.71641773
im9_1MMzw3c,HOW WE MET?,1,1.438655,1.2822316
a9PyRuEJlbM,BRING THE BACON!,1,1.5179375,1.0066522
9pyrNSKb16Y,IT'S MORE FUN IN THE PHILIPPINES!! WHY I LOVE PHILIPPINES?,1,2.0329077,1.304003
Omu6RFJ_7yE,TAGAYTAY IS AMAZING!,1,1.5276091,1.7823606
2gDO3w-Zv5Q,When I Met her !,1,0.6095407,2.7624094
M8MG_3YB3b8,REACTION SB19 WHAT?,1,1.235683,0.60402495
eTx-r4ZI0Q0,ARE FILIPINO SNACKS GOOD?,1,1.7584914,1.5509557
vFTVwADvGKY,WE WERE STUNNED BY THIS...,1,1.0309588,0.08789287
ncGIO6kcN84,THIS IS RIDICULOUS!,1,1.6421523,1.7997533
2xLHVJNTjn4,SO MANY TOYS! FUNKO POP!,1,1.1353294,1.559371
ZWTRWKPcndE,GOODBYE PHILIPPINES?,1,1.2634125,1.9696273
TJ-xXlc171c,CANADIANS TRY TAIWANESE SNACKS! !,1,1.5119696,1.1619916
1rlXGI3NnTU,THEY SAID THIS?!,1,1.6602597,0.94533426
kceHa2XteNs,WHAT IS THAT CHICKEN?!,1,1.433498,1.7777189
3oTOIi8ysLo,THINGS YOU MUST KNOW! CEBU,1,1.5563806,-0.14554773
OdtTaM1feHE,WE LEFT THE UK TO RETIRE... IN THE PHILIPPINES!,1,1.4532021,0.759582
cPeu09bCPwA,TRYING FILIPINO FOOD!,1,1.7401612,1.0422902
cnkfymvUoGI,GETTING A DRIVING LICENSE FOR FOREIGNER LIVING IN THE PHILIPPINES! THE PROCESS SURPRISED US!,1,1.6609608,-0.08885537
27DfJdlizR8,WHAT IS LOVE ?,1,1.881913,1.9345716
bwp3C1HRCzk,SPIDER FIGHTING??!,1,0.9537072,1.4175786
lSHh9qJOKjs,SO PROUD OF THIS FILIPINO TALENT!!!,1,1.2615945,0.8898876
eUxW9-M-cHU,WHY IS FILIPINO CHRISTMAS SO LONG?! THE REAL REASON IT STARTS IN SEPT!,1,1.9399056,0.21592768
udxRkas0bhY,FILIPINOS ARE THE MOST AWESOME CROWD FIND OUT WHY SEA GAMES HORIZONTAL BAR FINALS ON THE EDGE OF MY SEAT!,1,2.0175893,-0.10289016
_SqrtpMVLOc,THE FILIPINO POLICE CAN SING!,1,1.9447442,0.6129282
2cSj4R5OqN0,Mariah is SHAKING ...and I am too.,1,0.2842634,1.5237818
ETQScTYYQRU,LISTEN they're just boys but with EXTRAORDINARY VOCAL,1,1.1737939,0.70515615
C-LeFb0JS8k,FILIPINO PROUD!,1,1.2872432,1.5827177
7ZK_w2w9obo,Is it really? Japanese Reaction WORLD'S SEXIEST ACCENT!,1,1.1792533,0.8152633
jTHtIfk1Nyo,DE LA SALLE UNIVERSITY REACTION!,1,1.4219288,0.9603959
2cj-ZOqXn0s,She's Pregnant!,1,0.43876052,2.661284
GA0gK6rmqFQ,HONEST ang PINOY? SOOOO FREAKING HEARTWARMING!,1,1.2648594,1.1226279
CI8PSPP9vlE,WHY KOREANS WANT TO MARRY FILIPINAS?,1,1.8585047,1.3230512
7mvvufB7rlQ,FILIPINO TAG!,1,1.1821796,1.5810021
kyefcNqiZOA,WE DIDN'T EXPECT THIS?,1,1.8199052,1.8554764
20SwObTtOB8,You bstard!,1,-0.14320987,2.9718587
lfBJnEJRlt8,SHOCKED!,1,1.042102,1.5471568
qJjZNfhWbiw,In The Philippines Is it a way to call passengers?,1,0.17235054,3.0427494
WbRUmB0fkX4,BEST ISLAND IN THE PHILIPPINES?,1,1.4923145,1.6790802
QaumqNGe8Oc,WHAT IS THIS!?,1,1.219358,2.4525707
svwxw7iB-W4,is it good?,1,-0.03159846,2.3313003
XqQ6QqWzQ7U,I'm So Confused!,1,0.3304543,3.3109345
wmSnxN-zQsw,I ARRIVED IN THE PHILIPPINES!,1,1.7754625,0.6674413
28K1KJwvuBI,"Oh yeah, it is great",1,0.18799758,2.3515732
fA0m-LaA_7c,REVIEWING Christmas Dinners AROUND THE WORLD!,1,1.408977,1.1175752
YafWN3flXTU,WHY ARE FILIPINO SINGERS FAMOUS IN KOREA?,1,2.054739,1.1289028
y8txqt2exjQ,WHAT IS FILIPINO FOOD?,1,1.9516585,1.6630136
XiAeP_bcYvk,Reacts to BALUT I LET MY FRIEND TRIED A FERTILIZED DUCK EGG !!!,1,0.991628,0.4804607
QRd5Hclfpdk,FOREIGNER WITH FILIPINOS!,1,1.7565742,0.90964717
VFSAR-D2WCE,NO WAY Japanese Reaction ONLY FOUND IN PHILIPPINES ?,1,1.2313908,1.2510041
lUy-hP3V-1o,MORE TASTY!,1,1.4989167,0.6172572
n_u7sgSZkYo,BGC SHOCKED ME! FUTURE OF MANILA?,1,1.4816122,1.6965854
roCaFODDTbM,?!,1,-0.68641686,2.648536
xLbvAdzxmhY,CORON FIRST DAY IN THE PHILIPPINES!,1,1.8160152,0.31863356
WS8eYFLtwSY,REACT TECHNIQUE!,1,0.58029836,2.470271
WWyZKkQecY4,NEW BFF IN BGC?,1,0.4662716,2.6182773
QJ2juErC6gw,CASA FILIPINA WOW!,1,1.7237799,0.71480894
p2azeYV3YN8,WHERE ARE THE FILIPINO RESTAURANTS!?,1,1.4817127,1.2568699
HOk3y5y__TQ,I WENT TO BELGIUM TO TRY...,1,1.3739117,0.44334176
h6w9txRvoHs,IS THIS VENICE OR MANILA?,1,1.9264109,1.3301026
a0Yr4CejPXg,SAY WHATT?!,1,1.3223375,0.907569
Fpv06UACKNE,WE TRAVELLED TO CAVITE FOR THIS!,1,2.1055768,0.1060295
zOULceGOeSc,FILIPINO FOOD!,1,1.4410404,1.1548939
3QFkmOO9Tl8,BEST FILIPINO FOOD?,1,1.3430082,1.8136137
jPAf5X7D_5E,FOREIGNER AND FILIPINA'S LIFE IN THE PROVINCE COST OF LIVING IN THE PHILIPPINES! BROWNOUT EXPERIENCE! ISABELLA SHOCKED BY THIS!,1,1.8820161,0.46889046
ulGmdV_1Zyc,SO HOT!! & IT WASN'T THE COFFEE,1,1.8181577,0.04723484
JwIeegXNZ9c,CEBU CITY!,1,0.48087943,2.9771945
39s28fwxQfM,It's THEIR show!,1,0.542429,2.5076318
YR0ftQ2eIis,FILIPINO FIESTA!,1,1.3013157,1.3791554
KxqcT1LUJhQ,FILIPINO PARTIES ARE WILD!,1,2.0130377,0.7448165
77jBJ2oe7e0,He was SHOCKED TNT Boys Flashlight What?,1,1.0867618,1.9873128
zl071FhqyJI,ONLY FOR LOCALS!,1,2.0032184,1.57288
_UgMjYOmuZI,LATINOS REACT TO HOW IS THIS POSSIBLE? Pt1 FILIPINO VIRAL SINGERS You should watch,1,0.7253689,1.2789385
PHG9_G5mbE4,INDIAN REACTS MANILA VS MUMBAI MANILA BETTER THAN MUMBAI? MUMBAI VS MANILA your FAVOURITE?,1,0.8250268,0.9225616
yUfIdxgnUnM,VOCALS!,1,0.47243297,2.9710076
UiZns0bGEPA,LOVE THESE GUYS!,1,1.4717187,1.2337236
Yk-C5nmpVIQ,"HUSBAND, TERRIBLE BAKER? Our gift to our viewers",1,0.4782527,1.3466464
F6it4K33C-o,FILIPINO CROWDS ARE CRAZY!,1,1.8787519,0.98507005
2sb7GzhpLBQ,FILIPINO FOOD IS JUNK?,1,1.4753108,1.2200422
Q1PpPdkyIUk,MISTAKE?,1,0.72930765,2.0190952
Sy9xBeBhYZw,HELLO PHILIPPINES!,1,1.4262558,1.6406504
9VHlFHJOoF8,AFTER 2 YEARS LIVING HERE... THIS IS HOW WE REALLY FEEL!,1,1.5254344,0.24616987
F8BtVioDCn0,So let's see what this is,1,0.15345569,1.7511721
TKQqKGOIHFM,visit BOHOL with kids!,1,-0.1719925,3.063841
hsnlBpKVFnI,FILIPINO'S DRINK LIKE THIS?! THIS SHOCKED US!,1,1.6882471,0.7056816
KUinzmCRI3k,MOST EXPENSIVE PASTRIES!!!,1,0.67654854,1.852532
PAyjxF2ZXaY,MOST EMOTIONAL VIDEO YET!,1,1.3626741,0.98981464
I8McPt1ux9U,How to get married in Georgia with EWG?,1,1.0151062,2.6449916
nOsxxtVS7fE,MARAMING BAWANG!,1,1.1943382,1.6002831
69CZQlrfkkU,WHAT WILL SHE THINK?,1,1.9707384,1.625718
__MnmdBYVoc,TOP 10 PHILIPPINES 2023 YOU Your DREAM Destination!,1,0.9975665,1.2691206
jeyDC8xrwt4,IMPRESSIVE BUT RISKY!,1,1.6956112,0.8626045
-tg0rduTy7c,THIS WAS DIFFICULT FOR US...,1,0.75821245,0.53096014
A07-gmV4Mos,TELLING US WHAT YOU REALLY THINK!,1,1.9316427,0.8115139
z8A61wzZV20,WHY ARE FILIPINOS SO NICE AND KIND?,1,1.9448665,1.1475796
PoDAa2Bt9bU,THIS CAN'T BE FAST FOOD!,1,1.9751103,1.510245
A0qYNooALHk,ARE PINOYS THE NICEST PEOPLE IN THE WORLD?,1,1.6610188,1.1511654
6hIu5oIB9n0,MANILA THEME PARK!,1,1.4839935,1.0265195
9Qlof7jPQpg,PHILIPPINES TOP 5 WATERFALLS YOU CAN'T MISS! DID YOU KNOW ABOUT SOME OF THESE?,1,2.1895285,0.5652598
fybqI8z9jhk,SPEAK FILIPINO?,1,1.0774807,1.912739
y9ApSkrvLKg,FIRST DAY IN MANILA!,1,1.9075803,1.4498546
OtZqj0iKHsM,PINOY SNACK ATTACK Like Hate,1,0.983869,1.830382
q5Y4j8oBtRY,THIS VOCAL COMBO IS UNBELIEVABLE!,1,1.7452849,1.7175905
hyaQkvX-gOs,MANILA FOOD TRIP!,1,1.8486028,1.0304462
ZB1JAWYtIbg,ANG BAIT MO IDOL!,1,1.4405793,0.7595747
Gl2RpA1xS6M,THIS IS MANILA?!,1,1.1229012,2.084888
fTnaZwbgRCE,FIRST TIME TRYING FILIPINO FOOD LIKE THIS!,1,1.9585896,-0.09286776
nU9LtLvwaQc,TOURIST VISA FROM PHILIPPINES What are my odds?,1,1.4475253,0.90948606
eOyIpRJqw20,YOU CAN SWIM HERE?,1,1.7950156,1.7785887
kYTUmK8f52A,YOU FEEL ME?,1,1.3696175,2.029468
NdLjKxqzDbA,MY MOST TAGLISH ACCENT!,1,1.5361062,1.1619614
N7ZUJU_8vU4,Manhid na ako!,1,-0.35299578,3.5769148
iEq0Lc_sWjM,FILIPINO LUNCH DATES ARE CRAZY!,1,1.8547544,0.8766272
FsrMdi3MHsI,3 MILLION Views FILIPINO CHALLENGEs ARE CRAZY!,1,1.5961125,0.62629765
PLg-uI1I1CI,FILIPINO COMMERCIALS ARE FUNNIER!!,1,1.4054778,1.1225395
6Y1r34RBXpk,THIS IS IMPOSSIBLE!,1,1.5462615,1.9740728
s6njeSpydbc,WE HAVE NO REGRETS.. BUT IS IT AN EASY DECISION?,1,1.4892682,0.5981216
xyzndr2MA0w,WHITE PERSON IDENTIFIES AS FILIPINO TUCKER CARLSON tonight TuckerCarlson THEY WANT TO BE FILIPINO HOW ABOUT YOU?,1,1.6797317,0.33598578
RKjCW_RR8qk,without the PHILIPPINES?,1,0.52690965,2.2761073
j_G9pHUL-wY,REACTION!,1,0.6781813,2.5372682
c-fijV9L28k,WHAT DID WE EAT???,1,1.6263394,1.3132962
qlIjiP0U7iA,ARE YOU FILIPINO??,1,1.2858881,1.2496742
0E4c8VDmUTk,BEST STREET FOOD!,1,1.5447459,1.1996058
pqEiNd-BodQ,SUCK IT UP,1,1.4135861,0.7918759
KG5Ov18N26U,FIRST IMPRESSION? PHILIPPINES FIRST TIME? CULTURE SHOCK?,1,1.1150213,1.9848607
4l2eIDF9HZA,WITH MACKEREL SISIG! GRABE!,1,1.5591289,1.1527376
jOwLMt8-WQs,FRIED CRICKETS? WORM PASTA? INSECTS CHALLENGE!!! I ATE A LOT OF INSECTS!!! FILIPINO TRY TO EAT INSECTS IN AMERICA!,1,2.0478575,0.32171676
8sXHEs-bfi8,WAKE UP PH!,1,1.3811792,0.88763344
xPvDiUGi9lU,DO FILIPINOS LOVE LATINAS?,1,1.5428745,1.7311584
