Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
WI-TR7Ljjas,DIET SWAP,3,-0.53887254,0.057342898
2ftG8JuMzz4,EXOTIC FILIPINO CUISINE,3,0.7460585,-0.4869239
3eWmsTsgWkQ,JAPANESE GERMAN,3,1.1529269,-0.6409975
ciBt2cteN-U,PALAWAN,3,-0.32302633,0.25964427
EUscV0NKT5A,MANILA PHILIPPINES,3,1.1690507,-1.3412308
0ax6XooGykc,TOP 10 FOODS IN Siargao,3,0.009018908,1.1700864
MZrAxGNnjSk,NEW YEARS GIFT,3,-0.030490022,0.050497584
cW7IXyH60VE,16 MILLION VIEWS WOAH! VIRAL FILIPINO SINGERS Disney songs so this is love in Tagalog remember me,3,0.39662397,1.0210432
jVtWRVmMVGg,THAILAND Paweensuda Drouin PHILIPPINES Catriona Gray,3,0.5709766,-0.58136624
FVsmr-tGyUg,CHRISTMAS PARADE,3,0.3469108,-0.9443124
B8Ra9V5Novs,PHILIPPINES TRAVEL VLOG 5,3,1.3246633,-0.77169806
p9vyz_HYKZM,A CHILLING ADVENTURE Adventure Vlog,3,0.5883702,0.8782148
Wx-K2LXrxxM,CERVEZASFILIPINAS QU TAL SABEN? ADIVINA LA CERVEZA,3,0.44035056,-0.50634444
41WyfyapTw0,GIGI DE LANA UNHOLY COVER UNHOLY SAM SMITH & KIM PETRAS PRODUCERS REACT,3,1.1163409,-1.2446607
nHJFqf5YRXc,MORISSETTE AMON Love on Top Beyonce,3,-0.46171945,-0.36035857
XHgxISMPs5M,FILIPINO SPAGHETTI,3,0.73639536,0.7459438
eiP4XJAsrLY,BULALO NILAGA,3,-0.28566432,0.25224644
z9f12-_t544,WALESKA & EFRA REACT TO TOP 5 SINGERS!!!! 2020 TOP 5 FILIPINO STREET SINGERS 12,3,0.69307023,0.506899
REvaHqT3uro,THIS IS EL NIDO,3,0.77824533,-0.019461492
lw0W4iSHbaw,"PURPLE YAM BROOKLYN, NY",3,0.41661164,-0.54598284
B8d7D1Idinw,KOREAN TRANSFORM FILIPINO RAMEN RAMEN,3,1.5448068,-0.16603358
DliuTxsLJ1g,SARMALE TINURUAN AKO,3,0.97622454,-0.42168856
FKeHVxJdXVg,DAGUPAN PHILIPPINES,3,0.53526723,-0.52681386
ObTenfSiLuE,FILIPINO VS ARAB COUPLES,3,1.0476975,-1.0174564
YVEXxOhYjrA,JANELLA SALVADOR How Far I'll Go Moana OST Video Reaction,3,-0.111612245,0.19095612
zSSGBbOkxUM,MINDANAO,3,1.0566522,-0.75773954
g5ADP70RX5I,"SUNDAY WORSHIP SERVICE November 7, 2021 FILIPINO MINISTRY Valley Baptist Church-Bakersfield, CA",3,0.32116202,0.01771369
86gs985X5tU,MFK By Aysee MODERN FILIPINO KITCHEN,3,0.65457183,-0.5868031
2MJvug6QOgA,BULUT,3,-0.13905457,0.9059465
7HmaEa1cRWk,LIVE HERE ON $500pcm A Breakdown of my Cost of Living in Cebu,3,-0.2000122,0.0133374715
HjElH_pDbU8,PUENTE,3,0.21852536,-1.4941298
hxBihR-xLM4,MAYMAY ENTRATA & WOOSEOK,3,1.4193943,-0.010746365
NpVco5TTFKE,KAWASAN FALLS,3,-0.10121304,1.2329513
MF3Xjml0UPI,BLINDLY TRYING Filipino Street Food,3,0.14068165,0.6949615
zYZfK4WvGhk,MICROSOFT EXCEL TUTORIAL FOR BEGINNERS 03,3,0.98881763,-0.3125737
alFcZ3YZSig,OUR 40 $ HOUSE,3,0.54951394,-0.7037575
VL3wgrgay3k,SOUTH AFRICANS REACTION TO TASTING Pichi-Pichi,3,0.5501125,0.079743855
rEt8Cfm0DLs,NO.1,3,-1.3880769,0.0028312013
iOIgLr2nxbg,DEAR SATURDAY I Love You! LIVE! LIFE IN THE PHILIPPINES A black person's viewpoint,3,0.37749383,0.2546829
8_A_aV_PjYE,TAGALOG,3,-0.22560067,0.11411209
y9xOKcZD0xE,EPISODE 68 PHILIPPINES 1,3,0.32135567,-0.23309472
mT754_cnPBs,FILIPINO DESSERTS,3,0.84567,-0.34094915
zgvwrv3Q77U,TOP 10 Tourist Attractions In PHILIPPINES,3,-0.01074859,0.28845018
RJ72QNP1Nws,PANDESAL Super soft,3,-0.43889987,0.13595875
AI7Us_5-IaQ,EL NIDO PHILIPPINES,3,0.45203826,-0.76958156
17JEASUW0zI,HIKING LAUGHS,3,0.97181326,0.23664899
KmWoT5FmtTk,COCA-COLA CHICKEN,3,0.73976755,-0.0038055927
PnSEFRLwv7U,my Stay at CRIMSON MACTAN,3,0.3636786,-1.1884571
6Ko-j7nzMHg,EL NIDO TRAVEL GUIDE,3,0.76951593,-1.3658447
Dl8-_rRDfgE,SIERRA MADRE,3,0.19004205,-0.49098954
EhjwtOwsfCQ,FILIPINO SNACKS REACTION,3,1.3365811,-1.1450953
nRQq8eSvSIQ,FILIPINO CELEBS,3,-0.14695856,0.74219894
B-Ux7ehmojs,Indian Metalhead Reacts To Roland Abante Audition Kuya Roland Abante What a Voice !!! INDIAN METALHEAD REACTS TO ROLAND ABANTE,3,0.6590348,-0.92580837
8WdK8j3Cndw,GRANDMA FOG,3,0.22602798,-0.52814966
CIvsSPNAzGg,PHILIPPINES,3,0.7053412,-1.0565989
exB--zv3N4U,BOHOL,3,-0.66959274,-0.2412164
18Iluqov9Xk,FLUHIT HAWAII,3,-0.09279217,0.103067756
wYK5yOptg9g,THIS IS CEBU CITY,3,1.1422116,0.006913328
um8hZrjflRA,Miss you.. Morissette Amon All by my self Reaction,3,0.058486544,0.2732122
M071g-kdsrs,UNE AVENTURE EPIQUE TARAW CLIFF VLOG 18,3,0.25126466,-0.2460878
YQGnYrAuHi8,MOVIES IN PH,3,1.0574001,-0.35338682
zTcCSyucYqI,INVINCIBLE,3,0.037333965,-0.73793715
wx3uGOoKJRc,SOMETHING FILIPINO ...in ECUADOR,3,0.09900269,-0.06899071
dbdGpkHLx9Y,CORON PALAWAN PHILIPPINES,3,1.1668972,-1.1616151
zx-bATPSFaM,MAMA MADE THIS...,3,-0.20956688,1.255252
ufkYAsf_GM8,MANILA,3,0.806113,-0.8897764
n94GQFkz5_E,PUTO FAIL CALASIAO,3,0.35827363,0.6244484
G9wo06s2yec,MANILA,3,0.806113,-0.8897764
LtrL-cCzoNo,FILM Jollibee,3,-1.3410516,-0.7045695
_pKWT4ZcobQ,SCOUT RANGER PART 2,3,0.44210324,-1.4974948
u6uj4yjTn-k,SB19 GO UP MV REACTION VIDEO,3,0.6400754,-1.5639231
iwzPLQ6-BDs,CINEMATIC PH,3,0.14832951,0.5423975
nGCOmxDWVLw,CORON PALAWAN The Last Frontier,3,0.13750693,0.42245075
KAWBqgvlhfo,JAPAN VISA GUIDE DIGITAL NOMAD GUIDE,3,0.70123184,-0.8751057
1Ucsm6J24Us,TOUR A EL NIDO LE PLUS POPULAIRE VLOG 17,3,1.2631192,-0.90594214
bzjxxzxdeuM,JEWISH RESCUE IN PH,3,0.7353777,-0.17353481
7Sp71mIqyfM,NELMA US 424,3,-0.9880017,0.20276603
xFsA-svlEUQ,AMERICAN SPEAKS TAGALOG,3,1.0629687,-0.57241267
NL-amMbK2xE,MARICEL SORIANO 1986,3,-0.45401475,0.87573534
ApTB0sxAEpw,MORISSETTE MISS UNIVERSE 2022,3,0.25749975,-0.064876445
IxD2NbXzgpQ,$715 PORK WORTH IT,3,0.06216877,1.0627275
fujA6IeNcZA,AWESOME CEBU,3,-0.60407585,0.5547735
WRHwXkLghAQ,PINOPLANET,3,0.72827727,-0.9941659
hh2IkTHssl8,FILIPINO POP-UPS,3,0.9971334,-0.42577446
9E0_8KPvOt0,REFINERY29,3,0.4049207,-0.37560263
SwRDqwudsE0,$7 FILIPINO HAIRCUT,3,-0.1468665,0.23815441
BZNzNVKim6w,INDIAN METALHEAD REACTS TO SLAPSHOCK SALAMIN SALAMIN INDIAN METALHEAD REACTION SLAPSHOCK,3,0.48142993,-1.1855204
K9_kfYsDQgw,TILAW RESTAURANT LET'S EAT FILIPINO FOOD S2 EP1,3,0.55935216,-1.2356211
TiCHTyCel1M,BEEF SALPICAO,3,-0.048491,1.7988124
6lZVXJlqN7s,MANILA,3,0.806113,-0.8897764
OGsuQMEV5OY,LECHON KAWALI,3,-0.43148938,0.7290445
nTTnNqw1awg,MEET Bailey,3,-0.12944971,1.0959142
agJmf_4RkHQ,5 LIVE 424 PM,3,0.15347911,-1.2575245
3DJpy-yikrc,MANILA,3,0.806113,-0.8897764
7XPHGhEZF2A,PHILIPPINES,3,0.7053412,-1.0565989
x5BPfHKtH_Q,INDIAN METALHEAD REACTION,3,1.1836861,-1.3769301
cYDdNL_rF9A,201837 1134,3,-1.7843653,-0.12963282
_U68ozbzkqg,BGC FIREWORKS,3,0.20972477,0.836777
Nhem7qTgNN4,CREAMY LECHE FLAN,3,1.1088208,-0.9075852
JFzRQ3TqhPs,PHILIPPINES,3,0.7053412,-1.0565989
mIghkGjG3oI,MENTAL HEALTH PROFESSIONAL REACTS LYRIC BREAKDOWN & DISCUSSION,3,1.1497827,-1.6427907
ZtFc9FT0N2c,EL NIDO LAST DAY 10th March 2018,3,-0.2972277,0.13567778
puxKH-_9xGM,BALUT,3,1.1617143,-0.14346555
gkliaVV_wHk,PILIPINAS,3,0.062091183,-0.89031404
zjLcCRtS-Vc,"HEADLINES JUNE 11-15, 2018",3,-0.31331894,0.7199314
7zNSjbWBo90,MOM'S LUMPIA RECIPE,3,1.1457065,-0.8763603
j5wy6RXVVCY,ROLEX,3,0.1364583,-0.11107628
lPCnUCvh-pg,SUNKEN CEMETERY Underwater Exploration,3,0.718719,-0.12690496
fChooDx5q-s,PHILIPPINES TRAVEL VLOG 4,3,1.4172503,-0.83946246
2S4TBBvNJ7E,Philippines WHALE SHARKS part 03,3,0.07928234,1.4623898
LVFIaiY5x9w,PHILIPPINES EXPERIENCES,3,0.93588513,-0.4118662
Z_hNMcayu2A,SPANISH EMPIRE,3,0.59071374,-1.9780234
iM43LN5gdgs,LECHON IN CEBU,3,0.0550362,0.82002
acp-2bET9Tk,WALESKA & EFRA REACT TO TOP 10 FILIPINO VIRAL SINGERS 12,3,0.8545171,-0.40534207
8nYDDMN3JlA,REACT VOCALCOACHEAREACT 4TH IMPACT,3,0.57863885,-0.9826752
b21dwnHHSig,CELEBRATING PRIDE,3,0.7791044,-1.1732322
w01-9uhP6qk,LECHON,3,-0.3876988,-0.5641984
v5AZyo6G2eE,NIGERIAN SCAM! EXPOSED,3,1.0793533,-0.221623
nffyrYzzQG8,IKAW AT AKO OST,3,0.571426,-0.5170926
p5hraaDYPM8,PINOYPLANET,3,0.55295545,-1.2794406
Mm2I5N5xfes,TOP 10 MISS UNIVERSE PHILIPPINES 2023,3,0.5710568,-0.26756325
W9a4a1WXAuM,LUGAW NI ABEL,3,-0.103661455,1.154069
d_pI6qPlizQ,ZOMBIES IN ASIA The Horde EPISODES 5 PART 2,3,0.5340645,-1.4203615
VbOmWcb5_B0,FILIPINO,3,0.7872024,-0.94691664
CQ0T7YZI2BM,PHILIPPINES 2019 30supTHsup SEA GAMES,3,-0.3108546,-0.32861212
9sAZ50a_l5M,best of BOHOL PHILIPPINES,3,-0.5113656,0.7013153
1qe4A4gGhIA,SENIOR DISCOUNTS,3,0.8346503,-0.9196708
0SlWsnwIWN4,CEBU PHILIPPINES,3,-0.11135058,0.9311204
Awe5mrMvJPI,BODY ROCK ASIA 2 0 2 3 EPIC UPEEPZ REACTION,3,0.80544966,-1.4575801
fvzcwqQtk4I,PANCIT BIHON,3,0.9009891,-0.9891532
hx87rior7Q0,Foreigner REACTS SABONG MOTOCROSS,3,0.60360605,-0.79253733
gJ9rEQGJBF4,BALUT,3,1.1617143,-0.14346555
LVxfqOe3MFE,JAKARTA MANILA,3,0.16069028,0.15121521
p1LaUfLyYpQ,SCUBA DIVE,3,-0.4635751,0.9536708
2iPplpNHjTQ,ASIAN BOSS,3,0.08953929,-0.104505554
7Ea4f1TT9r4,REAL EXPAT BUDGET,3,0.07496851,-0.5836834
45MuxKYi-t0,CHARICE PEMPENGCO,3,0.8136995,-0.58249164
u4xWsDR5axI,BELLA LOVES COCOMELON BUT... CARPORT GOING WELL PART 140,3,0.9802474,-0.99572206
VMCjnPNXoM8,KRISTOFF TRIES Assorted TAIWANESE SNACKS,3,0.8301541,-0.75428593
Z5koqfgUcls,PALABOK PANCIT,3,-0.37290743,0.32738113
xid2dKmJKbU,"I ATE A CROCODILE Puerto Princesa Cebu City, Philippines",3,0.47416413,0.99549514
KPbgE2STJiE,DILAW UHAW,3,0.5040911,0.4787683
ihEQOF8_SXs,MANILA PHILIPPINES,3,1.1690507,-1.3412308
pOt30zljCYg,PHILIPPINES TRAVEL VLOG 2,3,0.7778637,-0.7858738
hUAsMMhIM-A,PHILIPPINES,3,0.7053412,-1.0565989
hT3yEHLX53g,"5,000,000 VIEWS WTF? VIRAL FILIPINO TIKTOK SINGERS",3,1.442131,-0.44448227
01CgNpWKero,COUNTRY DIFFERENCES Pronunciation Difference,3,-0.10937499,-0.35145053
ThxG5a02aT0,TAPSILOG CRISPY PATA,3,0.182737,0.21767408
kssJ-jhOFPA,MANILA MAKATI,3,0.2971799,0.97102046
jqEDYZ_jq3s,PH ANIMALS,3,0.25916332,-0.7808654
SrDm7kh_9wI,TIKBALANG PBS MONSTRUM,3,1.1511451,-0.33898106
rPaYydO--dU,FILIPINSKA BOINA TRADICIJA FILIPINO CHRISTMAS PARTY IN BOSNIA,3,0.9747144,-1.6286559
R8IaZ0NdLC4,LOVE IS NOT ENOUGH PART 2,3,0.33913988,-0.60517025
ABUx5euD2vk,PHILIPPINES HAWAII,3,0.43032822,-0.2732412
QiVHr19_h4k,PALAWAN,3,-0.32302633,0.25964427
gca99X5zCuE,PHILIPPINES,3,0.7053412,-1.0565989
UxskTdzfIlI,GOLDEN SANA BANANA CHIPS Keyk FLAVOR COMBO cheez-It Shy Flakes CEBU MANGO CLOUD 9 CLOUD 9,3,0.7038291,0.18716803
MYOdeJM1KDs,MANILA LOCAL MARKET PHILIPPINES,3,1.135784,-1.6901566
gR7AcCJWkiQ,3 MILLION VIEWS f,3,0.34617096,-0.0092945965
EW_xym12SoY,MANILA,3,0.806113,-0.8897764
SwvKOc1Gy40,CANADIAN EATING PINOY ADOBO SARAP NA SARAP KUMAIN NG NAKA KAMAY,3,0.9133787,-0.46780652
XF3-hRlrfNQ,PHILIPPINES,3,0.7053412,-1.0565989
crsuIRAr0rE,STUDENTS SINGING SB19,3,0.6897256,-1.1219622
3b6lSIIqnUs,CBS NEWS NEW YORK,3,-0.61178416,0.8522505
Uxfu4ZEy7X0,PHILIPPINES TRAVEL VLOG 1,3,0.77741027,-0.9787629
Gj_HrXrNUYc,FIRST TIME IN CEBU,3,1.0746828,-0.47869873
2Pn0MNwUjM0,MOVING to the PHILIPPINES 2021,3,0.9750749,-0.23773079
TiyxdTPnL9o,FILIPINO UBE DONUTS,3,1.0278265,-1.1943351
VoUdWRHkDwA,WE DID NOT EXPECT THIS Bohol,3,0.4988139,-0.090292566
LFkSktRSJpM,DAY 1 IN CEBU,3,0.090430364,-0.089172885
12t-wjHSq5c,EPIC BONUS TIP,3,1.0457251,-0.14144112
jwhcFIoDFNg,Philippines Madrigal Singers BUKAS NALANG KITA MAMAHALIN,3,-0.32401064,1.1008838
tB8xTODnh0I,METALHEADS REACTION,3,0.9206771,-1.2131858
XUqomp-z5T8,PHILIPPINES,3,0.7053412,-1.0565989
koNVREBxap8,GETTINGITDONF,3,0.8995639,-0.5064017
oEnVBNnNBYA,A.C.E SAVAGE,3,-0.099332124,-0.08540855
mD_eFV8Igr8,9 SURPRISES PHILIPPINES,3,1.2359637,-0.7910236
d8Pm0p-g23k,BTS & VIXX SEVENTEEN MASH UP,3,0.81919557,-0.67498046
wQlPhqtjSVg,LIFE OF LONG YARD BEANS OR SITAW! KAKO KUHATI FILIPINSKE ZELENE MAHUNE Buhay Bosnia,3,0.93174905,0.011939689
cifzQypGnnM,CATRIONA GRAY,3,0.6682901,-0.58352053
A2bdBzrRHfs,Jollibee REACTION,3,-0.65106463,-0.6685857
sD7I3u5xxUo,MANILA,3,0.806113,-0.8897764
mHSzgYb-6iI,PSA MARRIAGE CERTIFICATE,3,-0.2796445,-0.11143554
2TmagN6RhkI,ARAW-GABI,3,-0.6992733,0.98619354
LtXiRN0P2VY,MAKATI GREENBELT,3,0.39000013,-0.80316573
QsFi0SkZHsY,BAGUIO,3,-0.45057216,0.75896287
cDfcwMk03SU,SAM SMITH,3,0.750319,-1.2806242
_4SSzYOzkG0,BULLS 23 RODMAN 91 8,3,-0.46818432,1.0357397
Z-N_NyiQhbY,ULTRA LOUNGE,3,0.7509202,0.110022634
_ximeemA3OI,VEYOU,3,0.8911603,0.5557361
5wuUNfOBBjc,PHILIPPINES in new york,3,0.43328273,0.44433996
A1tEA4AGJIE,WORST SEAT,3,1.0484526,-0.35413748
yPUCs7KoFXQ,SB19 JAPANESE REACTION,3,0.7245703,-0.49477765
y0i2HU4C3R0,FREE HUGS GONE EROTIC? WALKING STREET Sharing LOVE in the Philippines,3,0.3943903,0.7106319
EUkFRzflw20,PINAKBET 1 NAK BET 2,3,-0.55497706,1.0217408
-0FfyNZdHk0,POSTR E FILIPINO,3,-0.21287146,-0.03903655
0IMWasj76yU,ARMED FORCES VS,3,0.84011513,-0.5469454
Fw_AW_gWl5o,TOP SHOP FOREVER 21 $200! HAUL,3,0.92860645,-0.20906155
yBeRdhX1FMk,MISS UNIVERSE PHILIPPINES 2022 recapreviewreaction,3,-0.4146611,0.29146066
0z_UIEHwskI,2019 SINULOG,3,-0.8224268,0.0026114262
3n1nspLgfd4,MANILA PHILIPPINES 210 PM,3,0.60300577,-1.5733498
wax0d3rTiJU,QUE FAIRE AUX PHILIPPINES,3,0.8814417,-0.64528346
Ss4sYHi7XZg,BASILAN PART 1,3,-0.31336114,0.43820462
Q2m3ngosX5Q,PHILIPPINES..,3,-0.26954597,1.4378784
c185R3zpFQk,EPISODE 01 REACTION,3,0.64638853,-1.1181371
I71Fpu_mmcg,SIARGAO VS. BALI,3,-0.50464433,1.045846
5KQH4Xvco4c,DOWNFALL OF,3,0.77470845,-0.40715232
BFndAL9KPc0,PINOY PRIDE 1,3,0.49687454,-0.55509245
mRGsu99YAPQ,PANCIT CANTON,3,1.1113802,-1.5310224
dFB91YBhoYY,KAWASAN FALLS,3,-0.10121303,1.2329513
stIB8C41h0I,CHOPSUEY with SML,3,0.77348113,-0.5552106
UFQNp1v_XQU,INIHAW NA PUSIT,3,0.56926775,0.09674969
IaEj2mNTg3o,Part 1 REACTION PHILIPPINES INDONESIA TO,3,1.24425,-0.47244385
zwOJjQuL4i4,BOY WITH LUV BOY WITH LUV BOY WITH LUV,3,0.8566717,0.094684914
hSyCMoCcrFY,OKADA,3,-0.11604773,-0.50264513
GDdvwefLXWY,PHILIPPINES,3,0.7053412,-1.0565989
b4lIezLc0ZY,TRADITIONAL FILIPINO,3,1.3455545,-0.5889474
DYrwSmgq9Xc,halo halo,3,-0.8321498,-0.17230535
HpUD_FjHI8I,Proud to Be FILIPINO,3,0.3296871,0.7484404
A6G0NXmETR4,FUNNIEST BRAWL,3,0.95241773,-0.8802131
Rg0du2jpPME,LEVEL-UP 158,3,0.16988166,1.2940316
MNtJxjc0Agc,CEBU PHILIPPINES,3,-0.11135058,0.9311204
w7W6NcwvFic,THE TRUTH...,3,0.16798796,0.7698844
fi_yKfF-VWs,Skyflakes CRACKERS,3,0.93238854,0.0928878
E2HZCJ013W8,CRISPY PATA,3,-0.45290643,-0.19969979
UZXyOudgYpE,10 AUSTRALIAN ANIMALS,3,1.4680694,-0.32596174
RYmsgBhcFcM,AIR JO,3,-0.37228417,-0.85794014
J4H-0ue4gXk,FLORENCE Coffee Jelly Coconut Gel Coffee Cappuccino Flavor Morika HALO HALO Green Leaves Puto STEAMED RICE MUFFIN INSTANT MIX,3,1.0528656,-0.65522313
rH0goRmv83s,BEEF TAPA LECHE FLAN,3,0.97798103,0.40695122
MEDamnVjgXI,EL NIDO PHILIPPINES,3,0.45203826,-0.76958156
F59W77FEm8c,LIFE in the PHILIPPINES,3,-0.58897376,0.25540322
hjXcUMjQVOQ,LATINOS REACT TO THALA Nandito Ako,3,1.223853,0.15390372
ihQCje3qADE,SHE STOLE OUR s Miss Universe 2018 CATRIONA GRAY,3,0.46545562,-0.12711982
_qWi95cDlAA,HINDI BA ACCEPTED NI MISTER ANG PAMILIYA KO?? Nahirapan siya'ng Huminga,3,-0.22215538,0.4546157
eqqVFOvtOcs,Jollibee REACTION,3,-0.65106463,-0.6685857
KOlzFdl35e4,PHILIPPINE PESO,3,0.39191446,-0.13739134
mz9__Z7wrwM,EMOTIONAL TRIBUTE,3,1.1341716,-1.266876
k5iXUMHPXb8,BALKAN TRIES LUMPIA SHANGHAI,3,0.92704093,-0.2918039
1REnqKrSTls,WOW! 3 MILLION f views,3,0.33473194,0.52714586
SxvIkh5QiBE,2 YEARS IN PHILIPPINES,3,1.1460553,-0.880582
sLG4lh63BLA,BASILAN PART 5,3,-0.05186194,0.19839706
QnHMIDrlqbA,FILIPINO STARTUP INVESTOR,3,1.3318365,-0.29404908
j1ZDjp7CS9I,LATINOS REACT TO SMUGGLAZ Samin,3,0.28406975,0.11478767
OSKMaEviHDY,BIGGEST RECLAMATION PROJECT METRO MANILA CCP COMPLEX,3,0.8338981,-0.87104654
mzQatvdmAEI,ASIAN BOSS,3,0.08953929,-0.104505554
T9zN_s3m5xM,1 MILLION VIEWS,3,0.7687181,-1.2476101
9cd2ILefikA,LATINOS REACT TO ALEX AIONO & INIGO PASCUAL,3,1.3244383,-0.87011653
_NIcXlLGzmo,FILIPINO NOODLE DISHES,3,1.452954,-0.4015098
jahAi_wkHAs,PART 1 CEBU BILLIONAIRE,3,0.605152,-1.24175
0ENcrVkHwBY,Philippines WET MARKET,3,0.22081348,1.4067912
Nd7SFkREd8k,DI NAKO MAG PA SWAB PinoyFunny MY FACE SPEAKS FOR ITSELF,3,-0.23169331,0.77224714
qkZW_IqoBBo,PORK SINIGANG,3,0.5961525,-0.13071273
3Lz2ntvDBFQ,TOP 5 BEST,3,0.028301088,-0.23274632
M7clFz4fyeg,LANTAKA,3,0.45140272,-0.051355164
xfV7AeFg90A,PROVINCE LIFE,3,0.8268433,-0.7817446
OWmdWZsi8Kc,ATV TOUR in,3,-0.37140188,0.73487276
IuOpZs9lo6I,FILIPINO CROWDS PART 3,3,0.6670488,-1.7399771
R90_YemNcGs,SEOUL Mates,3,-0.56658804,0.5103819
JT5AVuqTeaE,MINDANAO,3,1.0566522,-0.75773954
UiEY2KuMHQ8,HALLSTATT,3,0.5669506,-0.8664429
fltDl3izfLE,The PHILIPPINES,3,0.24723324,-0.071982116
asVHaM9QXzQ,SWORDFISH ADOBO,3,0.55208296,-0.57191443
uY3vtYJns9U,TOP 10 PHILIPPINES,3,1.0655087,-1.2297856
