Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
dL-kRfPUzD0,IKAW! REACTION,5,1.3723619,-0.024713574
PKSvwfsDvfY,OMG! REACTION,5,1.2686568,0.31704232
78nzrhpRg1g,PASTA CARBONARA,5,-0.04157642,-0.861595
oRWpkW_nwsQ,"NICKI MINAJ BARBIE DREAMS, ETC. 2018 VMA PERFORMANCE REACTION",5,-0.0013838328,0.3212244
w9KAuG0lehI,NO PARKING,5,1.075796,-0.23639338
WSd_ndZ4-D4,AWESOME! REACTION,5,1.988379,0.33668098
h59_szYy7i8,BALUT,5,1.319741,-0.086524636
V1csi2tIthc,KZ IS BAE! REACTION,5,1.5262531,0.0031305586
k2Pfy6gdAsA,THE FEELS... REACTION,5,1.1330696,-1.1785345
7QKr1oy4Ykc,SINIGANG NA HIPON,5,1.0626607,-1.8342398
S5eDo-dHntQ,"NO,NO,NO! REACTION",5,1.4982606,0.21051005
WqTpNzwIb50,PHILIPPINES VLOG 02 SM MEGAMALL,5,0.58205926,-1.7250391
K46V127jtls,NAILED IT! REACTION,5,1.9046322,-0.08307739
f5nrMe9Icak,FILIPINO WEEK 1,5,1.0442235,-0.63853383
IekYcdU3Pl8,CHILI CHEESE DIP,5,1.2493889,-0.4194894
9wAKRFYDIQ4,Trying REAL Balut,5,0.1578955,0.6217554
H4_rp8w7mfs,First Time Reaction! Duck Embryo BALUT CHALLENGE,5,0.9591928,0.24120519
SbBPGAkNR28,LAUREN HOWE MISS UNIVERSE CANADA 2017 INTO ACTION,5,1.4791881,-1.3465505
23ILL-m8NLs,SAD DAY FOR US,5,1.5077646,-0.12556681
QXjupn6Fg3U,ASIA'S PHOENIX,5,0.97764033,-0.5721232
p05TwjOjaJM,BLOODY CRAYONS! REACTION,5,1.8596328,-0.54957485
7UvubdV9CIk,TABOADA BALINTAWAK,5,0.97425634,-0.6447029
pdTVLNTtfKU,MOANA!!! REACTION,5,1.2636625,0.11392908
mdBsUB-eJtg,Jollibee CHOICE,5,0.22976193,-1.1075991
r9Pv0RW8Wuo,MACARONI SALAD,5,0.756327,-0.60877335
E25RII9cCqE,GINATAANG KALDERETA,5,1.2872388,-0.15064627
Jp7L7w9P38Y,I YOU,5,0.18638775,-1.1575497
OPpj2eJZxXM,AMAZING! REACTION,5,1.8983588,0.13702549
ClPKuIYDIqc,REACTION,5,0.11782868,-1.9778233
CLt4trXvXU8,HALA HALA,5,-0.39921707,-0.34117603
_JOiXFC26Vk,ALJAZEERA,5,0.53267086,-0.043140158
jigHmoPcAlI,REACTION,5,0.11782868,-1.9778233
3E7o3l_k01w,VIDEO REACTION DESPACITO PARODY TAGALOG,5,1.320328,-0.98611164
igh6iitJaYo,LAING NA GABI,5,0.37724084,-0.00017389488
Q4dxx8y6Qjc,ALJAZEERA,5,0.53267086,-0.043140158
xOdza-g-fkU,FILIPINO SNACKS,5,1.8224154,0.016500799
LWG8PiyZRuk,REACTION,5,0.11782868,-1.9778233
s7DZifm7TyM,DOS & GAB WEDDING!!! REACTION,5,0.5878331,0.925347
Vmc3bqrUrJA,PHILIPPINES,5,0.82661176,-1.1450381
-hZbzxAx9iA,ANOTHER BLOCKBUSTER MOVIE OF KATHNIEL KissingScene BedScene,5,-0.090403184,-0.41802904
5a3TmWMLu5Y,Kwek Kwek & MORE! NIGHT MARKET,5,0.9713383,0.3825082
MtY8UxPgAUc,FILIPINO BBQ,5,-0.052836917,-0.22332314
abV2I3VV704,INDONESIANS REACT TO MADRIGAL SINGERS PH LASKAR PELANGI,5,1.7314613,-0.58027685
opGw2wulDpw,PHILIPPINES Christmas,5,1.6730639,0.31990933
Z9hd4KX1G3Y,Manny Pacquiao's MOM YOUR FACE SOUNDS FAMILIAR,5,0.532726,-0.21688674
y6c0XunzeGo,MORISSETTE SHINES!! REACTION,5,1.6790535,-0.36601543
7jpvU2TLsIM,PARANGAL,5,0.33516675,-0.77406794
x9rCuZfyZOM,LCS RSE AUTIFUL,5,-0.039743014,0.50446
4rDIA40plOA,ALJAZEERA,5,0.53267086,-0.043140158
GO86Dfu89FQ,FANTASTIC,5,-0.030750595,-1.5803899
r2ulQhBXE-k,ALJAZEERA,5,0.53267086,-0.043140158
-HmG-L3piEE,AWESOME! HKTV REACTION,5,1.0200175,1.0737036
x7-NWS85q7w,TNT Boys WORLD'S GREATEST REACTION,5,0.87629116,-0.19319491
TRU2d2TM0MU,Ube CAKE,5,0.21409358,-0.7365037
IM2jDoGwX_w,PAKSIW NA BANGUS,5,0.8915533,0.2602751
UnbNT1sYtzc,SARAH GERONIMO JASON DY BEAUTY & THE BEAST REACTION PT. 1,5,0.4631839,-1.5051275
pRSFbn2IJDI,ALJAZEERA,5,0.53267086,-0.043140158
N927v_gij30,ALJAZEERA,5,0.53267086,-0.043140158
iYNHOoADEN0,BEST MOVIE! REACTION,5,1.7618611,-0.16351086
bVraM0NAEa4,SIGNS,5,-0.26048344,0.13190173
1J_qscMZfd8,MCBREAKUP REACTION,5,0.42208004,-0.31656787
lw0W4iSHbaw,"PURPLE YAM BROOKLYN, NY",5,0.6091715,-0.72181255
pF8-DI-fk_I,ALJAZEERA,5,0.53267086,-0.043140158
Tiqm49VqjkI,AMAZING!!! REACTION,5,1.4013554,0.6206186
bif3eGTrXNM,VLOG 3 PHILIPPINE PESO,5,0.56571937,0.20076126
YndbAJDipdg,WORLD'S SEXIEST ACCENT! SEXY OR CUTE? Manyak! vs.,5,-0.2220257,0.874077
SBucSj3QSTI,SO HAPPY! REACTION,5,1.8029842,-0.4484674
GoK3GgqS9Ms,PALITAW,5,0.3012674,1.0751116
hSrg1_g5Abo,DESPACITO,5,0.0087238755,0.32447052
JC8RqTQWQsY,DEUS EX MACHINA,5,0.49138278,-1.8681582
QCcLyMzbZFs,DAY 10,5,-0.03434561,-0.53596497
vGQSmDUpjJo,THIS IS MADNESS! REACTION,5,1.9789021,-0.36332121
qfoE9mzi6uY,INDONESIANS REACT TO,5,1.3703918,-0.6664647
HcvgU-dx7wE,FORT,5,0.78595555,-0.92373693
5StlXqODnXY,SISIG RECIPE,5,0.53242767,-1.0074506
FFH8n2NmPR8,NEW MUSIC FRIDAYS! WHO'S THIS WEEK'S WINNER? EP.2,5,1.0622083,0.4933258
_Ph7bqLWgpE,UNIQUE! REACTION,5,0.9277746,1.084712
86gs985X5tU,MFK By Aysee MODERN FILIPINO KITCHEN,5,0.83040136,-0.7970953
oNeQRYQ7q4E,BICOL EXPRESS,5,-0.09905457,-0.18045709
f3oT8GFrlCI,KZ TANDINGAN,5,0.6364266,-0.15365742
cQyoDpQuDpI,LECHON,5,-0.20040695,-0.5527787
HbUbZlLye-4,ESTOFADO PROBINSYA,5,0.15231572,-0.43038315
Sm8zLkZCNZs,ALJAZEERA,5,0.53267086,-0.043140158
UthFkV6N9Gc,KOREANS REACT MMK KOREAN,5,0.18989691,-0.26966816
xMtpWV-uCqk,SELENA GOMEZ FETISH FEAT. GUCCI MANE MUSIC VIDEO REACTION,5,1.542662,-1.4765803
u-y-dQbT0GQ,EMOTIONAL EASTER REACTION,5,1.4036593,-1.6624336
U3ghKOjSiaY,HOTT SAMN HUGKNUCKLES,5,0.1514669,-0.33943608
v8DBDvU4v4Q,BOHOL PHILIPPINES,5,1.1126847,-1.4563845
Zh633jqXCTc,J-HOPE DAYDREAM,5,0.58873034,-0.8621583
VPjGYtCeG-Q,SOULFUL! REACTION,5,1.4998099,0.46735165
pdTl6_ADKJQ,SIMPLE LIFE PHILIPPINES,5,0.6506046,-1.1098558
CKIXGJtS36c,JESSICA SANCHEZ JOSHUA LEDET I Knew YOU WERE WAITING REACTION PT. 1,5,0.85566354,-1.4819517
IwmWGR6hLPY,ALJAZEERA,5,0.53267086,-0.043140158
CFRBZBhDtGg,HOTT SAMN HUGKNUCKLES,5,0.1514669,-0.33943608
DuAWwfRoxog,ALJAZEERA,5,0.53267086,-0.043140158
9n7MQEeZOyY,FLYING BACK to AMERICA during the PANDEMIC,5,1.1523055,0.24302344
WRhCPVU3rOE,CEBU SHOPPING,5,0.32402965,-0.44129956
kRMi65Gm5n4,IS THIS CREEPY OR AWESOME!? HKTV REACTION GAGA,5,1.4669813,0.070531875
T6U5FAspH6U,"IDOL PINAY VOTE! in davao... LIZA, MAINE, KATHYRN JANELLA, SOFIA, NADINE",5,0.7575632,0.41792974
0lyLi1HPKWs,REACTION VIDEOS CEBU PRISON FLASH MOB MICHAEL JACKSON,5,1.1604656,-1.6086271
hR3wk3B9NXY,HOTTSAMN Ikalat natin ang pag-ibig Let's spread the Love HUGKNUCKLES,5,0.73827124,0.33288816
r9CQ26NS3w4,ALJAZEERA,5,0.53267086,-0.043140158
msX296Nd61s,PHILIPPINES VLOG 20 DUMAGUETE & CITYMALL,5,0.97044504,-1.3036755
yJOnD1AgcFE,KOREANS REACT,5,0.18510668,-0.75078404
71ACko7Xae4,QUICK & EASY FACE MASK,5,0.055008482,0.1973984
mQmDRDuHKio,LUMPIANGB HUBAD,5,-0.25381917,-0.23778768
5DK0SPq4zRw,PINK LAING CHOI WTF,5,0.9163292,-0.9567529
WnIUPlRMIiQ,EL GAMMA PENUMBRA TRIBUTE TO MOTHER NATURE REACTION PT. 1,5,0.8340583,-1.6753253
1Id3LdofBzE,HOTTSAMN HUGKNUCKLES,5,0.41678315,-0.3964303
pRy_Ht6PbxI,GR MAX ZA DOJO,5,-0.08674752,0.4958866
jlbhY9obz8Y,FIRST TWIRLER Experience,5,0.98187155,0.10991024
sCVrLhHwLBk,PIA WURZTBACH BEING A NEW DARNA Gandarrapiddo The Revenger Squad,5,0.34285745,0.77392995
JTexuaNu03I,BOY BYE! REACTION,5,1.811985,-0.7125394
LGzGi59KvAk,PHILIPPINES VLOG 13 TARSIERS & BUTTERFLY HABITAT,5,1.2727673,-1.1690032
LxTjHA5nlCQ,ALJAZEERA,5,0.53267086,-0.043140158
q69oA9yZAXM,PASOKNA SA FINALS SI KZTANDINGAN REAL GONE,5,1.2296999,-1.1284016
JfbqF_3wxlw,THUG TEARS,5,0.8929073,-0.8125426
EiwYfk5QF2o,ALJAZEERA,5,0.53267086,-0.043140158
ULwXOAFO3uM,MOST INSANE MALL IN PHILI PPINES,5,1.3368679,-1.224482
jiQqFANdx3U,KATRINA VELARDE IMPERSONATING SINGERS Regine Velasquez 3 REACTION PT. 1,5,0.27320883,-0.593338
kKYg4yxZBno,BBOOM BBOOM,5,-0.5526287,0.6798302
qbI0zXt89II,SARAH G REGINE V,5,1.0962275,-0.18187676
SNg3YgvLvsE,SHAKIRA SUKLAY! REACTION,5,1.6448721,-0.573358
wdxTaDThhKs,REACTION,5,0.11782868,-1.9778233
Z3-WGR0S9Xw,ALJAZEERA,5,0.53267086,-0.043140158
l6nVBzWat3g,PHILIPPINES TOP 5,5,0.8005862,-0.8993736
Q5fPQwa2HCU,LADY GAGA,5,1.0773828,-0.9114736
4aO12pXOdH0,FILIPINO,5,0.89491814,-0.979508
5AwKIt6CUE0,KATHNIEL BARCELONA! REACTION,5,1.8407894,-0.4874744
rptA_PprQ1E,STON STREETSTIC,5,1.2592307,-1.2253096
MAhQqNDmfEk,HEARTBREAKING,5,1.0918036,-1.187338
WspH9IcOPh4,EL NIDO PALAWAN,5,0.22337016,0.4632873
9RSxZh6d2mQ,INDONESIANS REACT TO,5,1.3703918,-0.6664647
Y9EeZYXev2I,FIRST time...,5,0.18242112,1.4292324
hh2IkTHssl8,FILIPINO POP-UPS,5,1.1318042,-0.45770758
8cnvAxGqx-U,PHILIPPINES COUNTDOWN!!! REACTION,5,1.7866513,-0.32876408
8oORslFS5oE,BREAKFAST REACTION,5,0.6668494,-0.9426688
XQN16mLRZD8,Miss World PHILIPPINES BEST HEADSHOT,5,1.3166943,-0.10849424
G_Q0Jjov0lw,REACTION VIDEO!! SHAREAMOMENTOFJOY,5,1.4253771,0.31137222
fJu1euBpt0Q,WOW! AWESOME! REACTION,5,2.0127041,-0.22571988
zxwRkpBUczo,PRIYANKA CHOPRA MISS WORLD 2000,5,0.40686977,0.22094423
WemRXmR0sYM,REACTION,5,0.11782868,-1.9778233
Y7G36yJ_Gxc,ROCKABYE,5,0.7830149,0.07114664
HTg90NxwzAA,PACIFIC RIM VIDEO,5,0.380733,0.089370884
yCWP4GCFi_s,HOTTSAMN HUGKNUCKLES,5,0.41678318,-0.39643008
Sm7yrbNWz28,MILLION VIEWS VOL12,5,0.76942396,-1.0452359
ILZ4l2JNCxE,GLAM LOOK. TOP 10,5,1.1339056,-0.35044464
wYUYNLAJSbY,ETO MASARAP MGA KAINUMAN MGA LODI I'M NOT SURPRISED,5,1.5482445,-0.32380262
uizyg1iRCBk,RAVI FEAT. PARK JIMIN NIRVANA,5,1.0792497,-0.56680727
blwOrmE3zic,WAG KA NAG UMIYAK REACTION,5,0.22019663,-0.5776434
rLvZAe6Dqv8,SUNOG,5,1.1069887,-1.0808525
QtOd5TyUa04,HD HIGHEST QUALITY,5,0.6893051,-1.2482531
YFHe9QxfSV8,BEAUTIFUL! REACTION,5,1.6686691,0.50899273
TX_gQjHCzqQ,FILIPINO WEEK 2,5,0.8753993,-0.8440737
NsQchT8A_5Y,BELIEVE! REACTION,5,1.9127965,-0.31811273
vPrSD2yuxUQ,IM OBSESSED,5,-0.2676739,0.18355535
uYd5w3GQU9k,PAINFUL BLACK FACEMASK,5,0.09485074,0.43950146
UtL2Py7_TaY,AMAZING! REACTION,5,1.8983588,0.13702549
gBNQaB5RN4s,PROPOSAL,5,0.34511462,-0.20057245
ae-Svaj6nBg,ALJAZEERA,5,0.53267086,-0.043140158
dXNR0p8KJwI,"ITZY DALLA DALLA MV Cause I'm special, YEAH",5,1.1074643,0.1901542
BWccDzoF8ks,REACTION,5,0.11782868,-1.9778233
KHYVLlfrlhQ,MARCELITO POMOY CELINE DION POWER OF LOVE REACTION PT. 1,5,0.50174457,-1.3534079
9X6IORMrG8A,MARCOS JUNIOR VS LENI ROBREDO,5,1.1114523,-0.781331
YD0Sg84L4Xw,PHILIPPINES VACCINE SCANDAL,5,1.0351617,-2.0138023
tmFihXRqcOo,SASSA DAGDAG LA vie en Rose REACTION PT.1,5,-0.33179477,0.105378
OxtIR65xa68,GINATAANG ALIMASAG,5,1.3045614,0.32313642
P_neVN0s6pE,MAHAL KO O MAHAL AKO REACTION,5,1.1527455,-0.27181968
2lyBEDWL3Qs,MANILA,5,0.9458497,-0.9543676
uTopUYlPhOE,YOUR FACE SOUNDS FAMILIAR KIDS YFSFAmazingKids,5,1.0612065,-0.32164338
a0101E0EuEk,PORK DINUGUAN,5,0.92523575,-0.17697498
gJ9rEQGJBF4,BALUT,5,1.319741,-0.08652464
LNc2rkM_b3E,BIGBANG 2NE1 WINNER BTS fx GOT7,5,0.5940214,-0.2972796
eUouFmegReQ,BuNot TO LOVE SOMEBODY HD REACTION PT. 1,5,0.8469286,-0.9697338
NgCJlHS7Xps,AMAZING,5,0.42478153,-1.6748067
HEIN9hrUUSI,AMAZING!! REACTION,5,1.5567573,0.57606024
AnUKT7tdoDg,APART,5,0.22340088,-0.73720366
8j5LVDVzlY4,OH YEAA!!! FILIPINA GIRL,5,1.4471047,-0.2790062
6C9s8-jVXqo,Max's RESTAURANT DEBUT,5,1.2313886,-0.11088252
nycYmrpJcbY,PERFECT JOLLIBEE REACTION,5,1.3453224,-2.0822554
-Cj7f90E3RU,SAUCY BEEF WITH BROCCOLI,5,1.6970378,-0.14165547
glAcnFwAPHo,HIUBANGSHOW REACTION,5,1.3604937,-1.8840594
B98a_jBm8Io,SCARY...,5,-0.2715461,1.3563485
HAHhUCkPcX4,HOTT SAMN HUCKKNUCKLES,5,0.23758775,-0.27018613
qFfUk8JNIIM,FILIPINA GIRL,5,0.8230859,-1.3570203
8GrS-ehuhAg,TAGPUAN MOIRA DELA TORRE,5,1.3274732,-0.7464834
sxg_4iFyKTQ,ALJAZEERA,5,0.53267086,-0.043140158
cpM7ICkPZD0,MOIRA DELATORRE,5,1.5078778,-0.5623166
2xfh3dHDGKE,Jollibee PROPOSAL REACTION,5,0.55437446,-1.09549
-kvqIM4VbDs,IT'S RAW & IT'S GOOD,5,0.9901564,0.56268424
ge3CErSC1G0,MORISSETTE AMON 2017 ASIA SONG FESTIVAL REACTION,5,1.1405263,-1.448609
OOtXYClaig4,WOAH,5,0.6624734,-0.9315937
749yjbn751o,DOT. KAVEZA,5,-0.11390424,0.6480911
KtyE8CJUnqA,SPIRAL BUFFET MANILA 10 PLATES,5,0.6125249,-0.87819785
QwEDNJWdozE,PHILIPPINES VLOG 19 EPILOGUE & ANNOUNCEMENT,5,0.8079158,-1.3517965
w-F95h68l28,REACTION,5,0.11782868,-1.9778233
f0_HJ7CQOXY,Jollibee FILIPINO WEEK 3,5,0.6488148,-0.9138846
bdHJMtYcIpc,SARDINAS SOTANGHON,5,1.3821486,-1.3538544
xmgPcMsJBnw,DREAMER,5,0.73561233,-1.7912502
EJS5DdPtwQA,MORI-STUNNING! REACTION,5,1.7590203,-0.14524022
QVp3nt5oZk0,PACIFIC RIM VIDEO,5,0.380733,0.089370884
Li8ixiIU_OU,PORK DUMPLING,5,1.0571148,-1.2204988
MUuNxCftgAo,PINANGHAWAKAN,5,0.2171346,0.11974332
VIc9ZEfCp1s,S5 E3 RECORDING STUDIO,5,0.87332624,-0.60706294
TiyxdTPnL9o,FILIPINO UBE DONUTS,5,1.109145,-1.3227924
pSWBoT47RRU,PHANTOM 3 5,5,0.10933789,-0.49678198
Vjz_KPjnf4w,PARTY TIME!! REACTION,5,1.4745166,-0.4364486
-YnmcFu23MY,SO GOOD! VOL 27,5,1.1074035,-0.21757464
8okXNtmPNiw,FEELS,5,1.131564,-0.77403545
oEnVBNnNBYA,A.C.E SAVAGE,5,0.13220249,-0.082471356
LaBK5S-Xt8c,RV PACIFIC RIM VIDEO,5,0.054146204,0.24578542
lXxABQpAEIc,HOTTSAMN HUGKNUCKLES,5,0.41678315,-0.3964303
mLYbPC_wd-8,ALJAZEERA,5,0.53267086,-0.043140158
T7RbuYIJ4zc,CYBERWIDGET,5,1.0009528,-1.1856904
RKnf6RL_9LE,TNT KIDS TRIO,5,0.47985193,-0.40233105
c9m7UKSzmGE,GARY VALENCIANO MR. PURE ENERGY SPAIN REACTION PT. 1,5,0.7765376,-1.2533162
_uoLzjMODws,NAKAKAMISS,5,-0.36035112,0.73792154
gloEV_0hPaA,COOL & UNIQUE! REACTION,5,0.7309749,1.1044717
AMvxJDDvJdU,FIRST TIME Jet skiing,5,1.1260902,0.051994797
V1jN2xXYcN0,KATRINA,5,0.74613196,-0.72138697
UCAxDSsYTV8,INSTAGRAM RAID,5,0.8697237,-0.8375006
hxdx7lSG0q0,ALJAZEERA,5,0.5326709,-0.04314006
qU9Qi6FZTP4,MOIRA DELA TORRE,5,1.5827291,-0.87530565
MaJ58_NluiY,MOIRA DELATORRE,5,1.5078778,-0.5623166
3kPcshmL5Ds,LISTEN,5,1.0541416,-0.6596854
rPwOx_qkwNc,HES SO ENERGETIC!! REACTION,5,1.5480919,0.123354
B_AWKia3H5k,ALJAZEERA,5,0.53267086,-0.043140158
7f_WRx6SEEE,ALJAZEERA,5,0.53267086,-0.043140158
Nk-4mQGod7M,YOUTUBE CRIT,5,0.9258087,-0.18701443
cPdIKW1T2do,GGVSabiNaHappyEh GGV ALL MY LOVE WITH YOU,5,1.5163031,0.4128753
FemMb4ibGUs,AWESOME!! REACTION,5,1.6132362,0.50037694
jNRcRMX1cg8,JOLLIBEE UPEEPZ,5,1.478764,0.019196322
PJY02BbC-e0,COUPLE GOALS,5,1.2079884,-0.9885886
mBluatQv9b8,JOLLIBEE! REACTION,5,1.9324148,-0.8105255
mRnaCEF277o,BRAIN GRAVY,5,1.3884653,-0.51022243
UKQE1-9Rtps,PHILIPPINES VLOG 12 3 FILIPINOS AND A MAORI,5,1.5144665,-0.7105315
ozu82n8mHFM,MANILA LI,5,0.21096514,0.16438864
b-PqWeW82p0,MEGA KILIG REACTION,5,1.0132085,-1.8249147
pxUOnyM6nrM,ENGLISH SONGS,5,1.6338453,-0.6201415
GVjNHhIC_9I,DRINKING FILIPINO TUBA our first time,5,0.57797956,-0.20587166
Cs9YEDrJKfc,SASSA DAGDAG LA VIE en ROSE REACTION PT.2 THOUGHTS,5,0.44841313,-0.87889993
IKTEQo1Pzwk,BEST FRIENDS! REACTION,5,1.8231574,-0.7198166
l0ax7uKaDh0,Mother's Day Special SCHOOLBOY,5,1.2128192,-0.17104138
3YhCQ4JLphk,ALJAZEERA,5,0.53267086,-0.043140158
s8_emLfEyQU,PHILIPPINE COMMERCIALS,5,1.5573759,-0.5279033
chxpQV3_NtU,MEATY SPAGHETTI,5,1.2767034,0.67585474
3rl9Acc_Bp8,OUR WISH CAME TRUE! REACTION,5,1.7817748,-0.7045292
f_YMgrAJUbs,REGINE VELASQUEZ WISH 107.5 FM ARAW GABI REACTION,5,1.0246323,0.20744288
fTeArIlDD3A,AKIN KA NA LANG,5,0.94741213,-0.38302684
Q_XIao2HLUE,ELHA LITTLE BIG SHOTS SIA CHANDELIER REACTION PT. 1,5,0.64505935,-1.6387048
8cdEag3cD6M,ALJAZEERA,5,0.53267086,-0.043140158
ARbPGL8KKdw,LECHON IN CEBU,5,0.32312465,0.64360607
Wa1Pau9YTtA,FILIPINO STYLE SPAGHETTI,5,1.2564481,-0.1606073
VAf4Zzn-cBU,ALJAZEERA,5,0.53267086,-0.043140158
OzqhoC6UaxA,NA BUWAN... LOL VICE GANDA IS HILARIOUS,5,0.41438866,-0.31056106
k1fpYXqUNcU,PATOTIN,5,0.91338706,-1.5713999
pVWjhJUhHK0,UPFRONT,5,1.2121091,-1.0592394
-N4O6BAzCGM,REACTION,5,0.11782868,-1.9778233
BFndAL9KPc0,PINOY PRIDE 1,5,0.6707149,-0.7902006
ZaPWF7LIwA4,ALJAZEERA,5,0.53267086,-0.043140158
Jkt6aje8RZM,FIFTH HARMONY PCA 2017 PERFORMANCE REACTION,5,0.39808536,-0.107419
NNsL7qOHbDY,COKE CARES! REACTION,5,1.6950164,-0.54153025
8sadyBef2Ms,SINIGANG NA PATA,5,-0.078012586,-0.106711626
StMVuPsOx94,SNEAK PEAK 4TH IMPACT,5,0.66272855,-0.9211801
YliHyU4vqfw,MCDAD WAITING! REACTION,5,1.8039764,-0.71938187
5PzhnVq0heY,TOTAL PACKAGE! 14,5,0.7457137,1.0341412
yAqGMfTYWZQ,PACIFIC RIM VIDEO,5,0.380733,0.089370884
3rHC63hre04,MORISSETTE AMON 2017 ASIA SONG FESTIVAL IMPRESSION,5,1.2751648,-1.712162
ASS4HIq4zyM,HUGGERS,5,0.20112683,0.37483856
dXC36IT3Htk,ALJAZEERA,5,0.53267086,-0.043140158
DYNkeAIXPY4,SIREY MORAN MISS UNIVERSE HONDURAS 2016,5,-0.0327166,-0.3180841
v7wNyFdeF18,EXO UNIVERSE,5,0.84597105,-0.7430823
svUtPTSZhxo,ALJAZEERA,5,0.5326709,-0.04314006
WWisysg9zek,MOMOLAND BBOOM BBOOM,5,1.4170716,-0.78230155
qY4TG9E1sJA,REACTION,5,0.11782868,-1.9778233
XjTaYfKD5AA,SICCCKKKK REMIX COVER!!!!!!! SUPER DOPE,5,1.4209336,0.39113674
XiQyrt2wRi4,BEAUTIFUL,5,-0.03179109,-0.3407349
PB3Tbm_4tp8,INDONESIANS REACT TO CHRISTIAN BAUTISTA & SARAH GERONIMO,5,1.4734093,-1.35604
lxCfT44UssE,POWERFUL! REACTION,5,1.8639574,0.07260273
qmDcdLKWW2A,FENDIMAN,5,-0.2312177,-0.16048215
XoPd9nI5e84,ULTUMA,5,-0.5620946,-0.15543231
UZ-fQDr0O8I,TOP 20 TOP 10 HEADSHOTS,5,0.66008115,0.03519969
hDnhtyhfB78,MICHAEL PANGILINAN YOUR LOVE REACTION PT. 1,5,0.6585683,-1.7359211
GHOvkngfvM4,PHILIPPINES Evangelisation anniversary,5,0.5124498,1.3975018
0UN-0TQnN3c,WHOAAAA!! PHANTOM OF THE OPERA,5,1.2662704,-0.013662574
RDREmiYYJiY,PHILIPPINES VLOG 17 GIFT UNWRAPPING,5,0.859023,-1.235317
SjmXYUHEoQU,PACIFIC RIM VIDEO,5,0.380733,0.089370884
FqyXBTLOeRI,ALJAZEERA,5,0.53267086,-0.043140158
pewMESrly-o,SINANTOMAS,5,0.9602501,-1.4638404
_Ow7yGR-ySo,3 KOREANS SALITA NG TAGALOG,5,0.32822087,0.37055153
MY0uhQPcRi8,ALJAZEERA,5,0.53267086,-0.043140158
dCCHg6HNWjY,Los Angeles Magazine November 2016 HALO HALO REMIX L.A. Rose Cafe THE BEST IN LOS AN LES,5,1.1938435,-0.28909656
lk1gjDUnzT8,CELESTE CORTESI PASAY,5,1.1248741,-1.2188272
e_MkTkoS4sM,"PHILIPPINES VLOG 08 RIZAL PARK, MANILA",5,1.3409369,-0.81842196
NLq4Ng3O7zw,PACIFIC RIM VIDEO,5,0.380733,0.089370884
GrE0O8160vQ,PHILIPPINES VLOG 01 PREPARATION PART 1,5,0.7701096,-1.6485641
g4YVl7iyPP8,ATAT REACTION,5,0.5924895,-1.8534081
Yt2t590RDlg,FILIPINO SLANG,5,0.98391813,-1.117519
UeKyqJT1SLg,ALJAZEERA,5,0.5326709,-0.04314006
hsIYutFSE_M,OMG! GARYBEE!!! REACTION,5,1.1217384,0.6043028
xN7A5QtgQE8,GINISANG TOGUE,5,-0.67857057,-1.3359033
DVVdQSiJX6g,X-RAY TIME,5,1.0892318,-0.7653049
GqDVqfB5QrM,MOIRA KEIKO,5,0.18233809,0.984406
HHhmO7jtuWU,BANGUS SISIG,5,1.3471375,-0.4739713
