VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,colorfulness,brightness,saturation
e7eggKProwI.jpg,0.0,1.52,0.0,16.27,0.16,0.0,25.07,10.51,46.47,1,36.73571641148834,92.40694852288654,0.2647158205509186
E86GwVOHbwY.jpg,0.0,0.32,0.02,8.63,0.01,0.0,30.57,0.48,59.97,1,41.203731073108585,77.79845474390977,0.3226092755794525
e8d-RyhSehM.jpg,2.82,3.79,2.05,19.32,4.62,2.2,29.71,8.85,26.64,1,89.41030827070767,97.90159652036934,0.5140371918678284
E97HKLhVmgc.jpg,1.88,5.79,0.0,20.57,0.71,0.0,19.64,26.38,25.03,2,65.19888452160538,120.97810437771298,0.29774418473243713
E9DVdojR_DM.jpg,0.09,4.82,0.0,24.5,0.27,0.0,12.44,14.94,42.94,1,56.37880980634927,117.1762379935649,0.2692807912826538
E9sRk8dmC1c.jpg,2.08,1.89,0.0,36.42,2.46,0.0,3.43,5.57,48.15,7,65.09751477816185,120.92655726899707,0.3335813283920288
eb5A0w2r-O4.jpg,0.0,0.05,0.0,19.8,6.79,0.0,1.95,5.17,66.24,1,40.29067955194467,101.45000011973251,0.18056312203407288
eB_2R_Pockc.jpg,3.71,2.99,2.6,14.69,4.67,0.0,30.99,5.28,35.07,1,91.53809456665977,85.9964379808286,0.38618287444114685
ecv6X5ZWGnQ.jpg,0.02,3.15,0.46,13.97,0.0,0.0,29.85,8.68,43.87,1,59.72629876360508,85.76313480565187,0.32875877618789673
ed06JdrU4BM.jpg,0.27,2.4,15.31,12.7,0.17,0.0,2.04,58.7,8.41,4,120.38320453929236,163.03344705362733,0.4142560362815857
ED9vNES6L9o.jpg,0.04,2.85,1.15,25.56,0.6,0.0,19.31,23.84,26.65,2,63.280864235324486,120.43905564622845,0.3519621789455414
EesEuIeDRQg.jpg,3.33,4.05,0.62,5.93,0.0,0.0,21.74,16.51,47.82,1,71.65810926445414,104.24458742895881,0.4226049482822418
EF5hPPSj5ik.jpg,0.09,0.14,0.0,21.73,3.71,0.0,22.0,15.03,37.3,1,77.51554548497795,107.86020728410809,0.35443779826164246
eFu2w2KX4ss.jpg,0.01,25.61,0.0,23.09,0.0,4.87,6.76,11.71,27.95,0,83.56997136925878,127.9188515082385,0.4119870066642761
EhjwtOwsfCQ.jpg,0.95,7.82,0.11,38.09,0.89,0.03,10.33,10.64,31.14,7,73.49032475219636,123.16332552174794,0.34012719988822937
EhM_vQTe6dg.jpg,12.6,10.9,15.15,10.79,14.88,1.31,5.07,8.53,20.77,4,165.8336085483839,127.23520463407085,0.7773069143295288
EhUq2lQGSLE.jpg,0.07,0.97,0.0,20.28,0.67,9.7,18.07,12.67,37.57,5,60.431759850429856,106.06970914339539,0.35649019479751587
EI5eZb5zYXc.jpg,2.81,3.26,0.0,34.61,0.03,0.0,5.05,12.29,41.95,7,57.0667073069177,124.47209132923524,0.2593482434749603
EIFjXZ4E9Yk.jpg,0.69,1.34,0.0,20.19,0.01,0.0,21.11,10.97,45.69,1,47.12231835417027,99.75157437032459,0.3550942540168762
eiP4XJAsrLY.jpg,1.0,17.04,0.0,18.35,0.04,0.0,11.54,9.71,42.32,0,63.128944277429085,117.7155833640437,0.46443071961402893
EjIfBv8ZNts.jpg,0.38,1.39,1.12,21.34,0.0,0.0,12.88,22.88,40.01,1,58.21427871873984,119.9342098160479,0.30653202533721924
ejnZYVzPPLw.jpg,0.0,0.31,0.0,26.27,0.0,0.07,18.35,36.44,18.56,2,36.12743019458793,131.4976863320016,0.18750695884227753
eJukunJZDU8.jpg,0.0,2.43,0.0,5.83,0.0,0.0,55.75,1.81,34.18,6,33.437972816615485,58.31972407246918,0.3055287003517151
eKPzWxJ4nKI.jpg,0.01,0.06,0.0,14.65,0.06,0.0,39.92,6.01,39.29,1,24.811836395169507,74.51583544734349,0.2828378975391388
EmPlp6ddNeU.jpg,0.0,0.03,0.09,37.52,0.19,1.06,3.15,27.29,30.67,7,28.169738224309214,138.1739917165878,0.0776706263422966
EMRHwltCQv4.jpg,12.57,5.49,0.19,12.06,7.89,0.19,27.34,7.59,26.68,8,90.3943541397771,101.0052998690037,0.6013860106468201
emt2OKarVZM.jpg,0.45,2.59,1.07,13.73,3.25,0.0,27.06,12.77,39.08,1,56.76967020335273,94.74508800681201,0.2796235680580139
EN_T70la6sM.jpg,1.32,9.13,0.23,28.87,1.74,0.0,13.72,10.55,34.44,7,91.13375863999195,115.09757126982839,0.3896964490413666
Eo4HBgsItcU.jpg,0.0,3.78,0.09,13.82,0.0,0.0,11.55,39.63,31.13,2,67.54711249738975,130.91816533023461,0.4331445097923279
EOIeZAeA3b0.jpg,0.03,10.52,0.0,21.32,0.0,0.0,28.93,20.68,18.52,0,61.639257252466244,109.7068917757648,0.40086352825164795
eOyIpRJqw20.jpg,2.8,2.1,0.0,4.01,0.11,0.0,55.87,1.2,33.91,6,56.17442724918697,61.401507208846084,0.22150786221027374
EQEGUVwxaiI.jpg,1.61,11.5,0.0,26.14,1.76,0.0,15.42,14.96,28.61,0,88.03126729983872,120.0578991414351,0.4035321772098541
EQEVdaDUkJs.jpg,0.0,0.0,0.0,40.38,0.58,0.0,31.2,2.19,25.65,7,33.67669558936638,88.45003530373087,0.28593090176582336
