VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count
13wZEXCrprY,0.000355998576005696,0.0017777777777777779,0.0,0.05594135802469135,0.0,0.0,0.6558215451577801,0.03435672514619883,0.3874216926667486,6,1.589033027587527e-05,7.360922426556682e-05,4.394076784494501e-05
15O6Q7JINkE,0.07867568529725881,0.030962962962962963,0.0,0.2970679012345679,0.031091539898585534,0.0,0.40141458106637645,0.14583333333333334,0.252057486795234,6,0.00014314184782980262,3.8139494438117526e-05,0.00011184922724167821
160z2kH-pfQ,0.0,0.03244444444444444,0.0,0.21373456790123455,0.0038697624766479847,0.0,0.2633297062023939,0.04203216374269007,0.643164230438521,1,0.005677249001584967,0.006463118727483396,0.00278025222000743
16GQKjDDrXM,0.0,0.18000000000000002,0.0,0.7272376543209875,0.0503069121964238,0.0,0.10957562568008704,0.04288499025341131,0.16029971747942512,7,0.00011803693024877666,9.039060181833854e-05,0.0002836176833628269
17JEASUW0zI,0.000355998576005696,0.014962962962962964,0.0,0.2943672839506173,0.0,0.0,0.16441784548422195,0.10051169590643276,0.6367768087458542,1,3.6600598526752453e-06,5.339529221336454e-06,2.396769155178819e-05
18Iluqov9Xk,0.00355998576005696,0.020444444444444442,0.0,0.775977366255144,0.0,0.0,0.08204570184983677,0.08589181286549707,0.27883552389141386,7,3.930698081218133e-07,3.8139494438117525e-07,0.0
18oXZbC_RYI,0.0,0.017185185185185185,0.0,0.3778292181069958,0.06164931945556445,0.0,0.18302502720348202,0.26717836257309946,0.30954428202923473,7,0.00046484048882444864,0.0013901845722693838,0.0018455122494876906
196oXdYgBEs,0.0,0.010666666666666666,0.04686407087899277,0.04179526748971193,0.03215906058179877,0.0,0.491512513601741,0.006944444444444444,0.5525119764156736,6,0.0007382624248609205,0.0013440357839992615,0.0011864007318135154
1aZ4UYjlHEA,0.004627981488074048,0.003111111111111111,0.0,0.26080246913580246,0.0016012810248198558,0.00791746641074856,0.42230685527747547,0.27461013645224175,0.20501166932809234,6,0.00043690031361106864,0.0014759984347551482,0.00046337537000123833
1C753eMNsKg,0.06728373086507654,0.030074074074074073,0.0,0.31545781893004116,0.0020016012810248197,0.0,0.21294885745375405,0.08235867446393763,0.542685173811571,1,0.0006091486585439243,0.0011571522612524856,0.0009986538146578411
1Ccsgr9T69Q,0.0024919900320398724,0.002518518518518519,0.0,0.3621399176954732,0.16840138777688815,0.0,0.06768226332970619,0.4033869395711501,0.23043852106620805,2,0.00021573733075275916,0.0010804918774318694,0.001993313014057051
1D9m0RkEwTg,0.11854752580989678,0.12177777777777779,0.0,0.27546296296296297,0.06511876167600747,0.0,0.22034820457018495,0.15082846003898637,0.351676698194325,0,0.00016483156871731122,0.0007227434196023271,0.0012902607285379308
1e0Aed3Xx2c,0.0,0.0674074074074074,0.05385870832361856,0.18801440329218105,0.0017347211102215106,0.0,0.5503808487486397,0.011817738791423003,0.318756909470581,6,0.0006494544232947757,0.0010244268206078366,0.0003035907596559837
1FJE4khqN8c,0.11178355286578855,0.16207407407407406,0.04942877127535556,0.30645576131687235,0.010141446490525754,0.0,0.1960826985854189,0.19054580896686163,0.30291119027146546,0,0.0009703347058364468,0.0022689185241236117,0.002025269936126102
1GHM1QQDSrI,0.06728373086507654,0.26755555555555555,0.027745395197015618,0.07253086419753085,0.01120896717373899,0.0,0.3127312295973884,0.01596003898635478,0.5090283748925193,0,0.000493012639662294,0.0008650037338565054,0.0011544438097444644
1HEOo6a91yY,0.006051975792096833,0.03896296296296296,0.13453019351830262,0.18235596707818927,0.09754470242860955,0.0,0.10021762785636561,0.18165204678362576,0.5518978012529173,1,0.0006109851322376081,0.0014142124537653978,0.0019973076293156823
1kErCqgIVMk,0.0,0.0011851851851851852,0.0,0.3778292181069958,0.18147851614625032,0.0,0.16485310119695318,0.11379142300194933,0.38766736273185115,7,0.0003180514686766633,0.0006243435239519839,0.00213711916336778
1Kgct3YJoJU,0.0,0.0731851851851852,0.0,0.34465020576131683,0.00013344008540165466,0.0,0.11251360174102283,0.1101364522417154,0.5893624861810588,1,0.0001514156451023995,0.00032418570272399895,0.0006111761345705988
1MCRXw7u1qs,0.24991100035599859,0.051555555555555556,0.0,0.14248971193415635,0.1454496930878036,0.14083493282149712,0.27519042437431984,0.1030701754385965,0.3317774229210171,8,0.0006225001444853733,0.0019317653932906527,0.0009067776637093198
1o_Zw6LbLnU,0.13919544321822713,0.046814814814814816,0.0,0.22157921810699588,0.030290899386175605,0.001439539347408829,0.380195865070729,0.032285575048732945,0.4285714285714286,1,5.809700639387326e-05,0.0004096181702653822,0.00016377922560388596
1qa9wW9Qghs,0.0,0.022074074074074076,0.0,0.18184156378600821,0.015345609821190284,0.0477447216890595,0.14961915125136016,0.24074074074074078,0.5752364574376612,1,0.00011259839060853386,0.00035774845782954236,0.0006910684397432261
1qe4A4gGhIA,0.43752224991100036,0.04562962962962963,0.0,0.36342592592592593,0.05377635441686683,0.001199616122840691,0.08422198041349292,0.27509746588693956,0.2589362486181059,8,1.1650331362036695e-05,4.8437157936409255e-05,0.00013981153405209776
1QHRFZwKSMw,0.0,0.002518518518518519,0.00046630916297505244,0.268775720164609,0.012143047771550574,0.00263915547024952,0.4063112078346028,0.05787037037037038,0.4288170986365311,1,0.0013839536880254808,0.0030050107667792796,0.0010825407350891
1qvAJGZYr3E,0.0,0.007407407407407408,0.0,0.43042695473251025,0.0,0.0,0.22198041349292705,0.08479532163742691,0.46407075297874956,7,0.0009852198084063057,0.0018707422021896646,0.0008149015127607984
1REnqKrSTls,0.0,0.012888888888888889,0.0,0.25141460905349794,0.01347744862556712,0.0019193857965451055,0.3178454842219804,0.19139863547758287,0.4014248863775949,1,0.01109682463452772,0.014530765985978395,0.009475227393473597
1rlXGI3NnTU,0.002135991456034176,0.07644444444444445,0.03986943343436698,0.277906378600823,0.02348545503069122,0.0,0.24113166485310117,0.19005847953216376,0.38140277607173567,7,0.00015251108555126356,0.0003260926774459048,0.0002836176833628269
1Ucsm6J24Us,0.17016731933072268,0.04474074074074074,0.034273723478666356,0.4508744855967078,0.0,0.0,0.10816104461371054,0.14339668615984405,0.40621545264709497,7,3.443549269840935e-05,0.0001186138277025455,0.00016777384086251733
1yG9Kki_BNg,0.001423994304022784,0.09451851851851852,0.0,0.21244855967078186,0.012810248198558846,0.0,0.4339499455930359,0.01851851851851852,0.41530524505589,6,0.00010119936617300128,0.00022998115146184868,0.0010106376604337353
1YXmTTKljwk,0.0,0.006074074074074074,0.0009326183259501049,0.2712191358024691,0.40912730184147317,0.0009596928982725527,0.08672470076169748,0.3057992202729045,0.16951234492077139,3,0.0002163494886506538,0.0006026040121222569,0.0008149015127607984
20SwObTtOB8,0.0,0.022814814814814816,0.0032641641408253674,0.0672582304526749,0.0029356818788364024,0.0019193857965451055,0.7499455930359085,0.013767056530214424,0.2683945461245547,6,0.00021953915348705213,0.00023455789079442277,0.0003874776800872424
227xidPFDng,0.002847988608045568,0.03437037037037037,0.03963627885287946,0.30118312757201643,0.0002668801708033093,0.0002399232245681382,0.27747551686615884,0.05177875243664718,0.5135732710969169,1,0.00018874438933927923,0.0004206786236524363,0.00025565537655240734
23cDngtz2Mo,0.000711997152011392,0.022074074074074076,0.0,0.23173868312757198,0.09274085935414998,0.0,0.3287268770402611,0.1655701754385965,0.35413339884535067,1,0.0007310776242698414,0.0017406865261556839,0.0023728014636270308
23GlZtU6eVY,0.0,0.0,0.0,0.46412037037037035,0.0040032025620496394,0.0002399232245681382,0.2969532100108813,0.12682748538011698,0.30721041641076036,7,6.481141196867537e-05,0.0001266231215345502,0.00013981153405209776
23GYjckuz9E,0.09184763260946957,0.03585185185185185,0.04126836092329214,0.06661522633744855,0.0,0.005758157389635316,0.3241566920565832,0.028508771929824563,0.673013143348483,1,0.0004505417690830994,0.0013497567081649793,0.0012622984217275112
23L8K7nOG_c,0.0,0.0,0.0,0.2344393004115226,0.0002668801708033093,0.0,0.7032644178454841,0.12207602339181287,0.07628055521434712,6,1.011027096628074e-05,5.682784671279511e-05,0.00017975768663841142
255FPlIIomg,0.09932360270558918,0.06266666666666668,0.006528328281650735,0.4628343621399177,0.01200960768614892,0.0,0.22230685527747548,0.15509259259259262,0.26728903083159317,7,0.00013940446276897227,0.00045691114336864796,0.0005113107531048147
27DfJdlizR8,0.0,0.0010370370370370373,0.0,0.3393775720164609,0.004403522818254604,0.0,0.2092491838955386,0.170687134502924,0.4800393072104164,7,9.677894177346744e-05,0.00023760905034947219,0.0006910684397432261
27yofdZnH9s,0.0,0.022814814814814816,0.0,0.2902520576131687,0.0,0.0,0.3680087051142546,0.03155458089668616,0.47402039061540346,1,0.010730464242056151,0.024066020990452158,0.01895844401746446
28K1KJwvuBI,0.0,0.02266666666666667,0.0,0.03060699588477366,0.0,0.0,0.9032644178454842,0.005116959064327486,0.1445768333128608,6,0.016037731453920952,0.04028636658003916,0.009095738943903618
2cj-ZOqXn0s,0.12210751156995374,0.019111111111111113,0.06878060153882024,0.4642489711934156,0.006138243928476114,0.0,0.3008705114254624,0.14181286549707603,0.19149981574745117,7,0.002057952421142158,0.0007387620072663364,0.0016737437933665418
2CLpCOnn-tk,0.0,0.09125925925925926,0.0,0.3638117283950617,0.0,0.0,0.09085963003264416,0.11330409356725148,0.5774474880235843,1,0.0007426957367951468,0.002045039691771862,0.0028761229862145827
2cSj4R5OqN0,0.0,0.031111111111111114,0.00046630916297505244,0.3492798353909465,0.0,0.0,0.14755168661588683,0.22258771929824564,0.4667731236948778,7,0.008962404026287504,0.014913686510137096,0.005692326743549695
2cXlM4qr8Lw,0.06158775364898541,0.0362962962962963,0.011424574492888785,0.32330246913580246,0.007205764611689352,0.0,0.10413492927094667,0.27948343079922033,0.4452769929984032,7,0.0007464846719947472,0.002681206458999662,0.0009267507400024767
2DBEblhgaJk,0.000355998576005696,0.017185185185185185,0.033341105152716245,0.1787551440329218,0.06792100346944221,0.48992322456813825,0.2591947769314472,0.05665204678362574,0.351676698194325,5,0.0007414907523013963,0.0023783788731610088,0.0005392730599152343
2DIqmd6yQBY,0.0,0.0005925925925925926,0.0,0.1459619341563786,0.0002668801708033093,0.06477927063339732,0.33852013057671376,0.21990740740740744,0.44024075666380047,1,0.00047728340357007526,0.0003714786758272647,0.00016777384086251733
2D_v3mrBmGI,0.11035955856176576,0.11274074074074075,0.05595709955700629,0.2319958847736625,0.04897251134240726,0.0,0.27638737758433074,0.15095029239766083,0.3255128362609016,0,0.00018613466356404425,0.0005137389900814431,0.00027562845284556415
2E-52BubRvM,0.03275186899252403,0.1082962962962963,0.11541151783632549,0.23392489711934156,0.0,0.0016794625719769676,0.35070729053318817,0.19188596491228072,0.24186217909347743,0,0.0015637605720554984,0.0028604620828588142,0.0011144976571581507
