Video ID,View Count,Like Count,Comment Count
HO9dfFe4Fdk,106180,6206,458
MaAML6zfNFw,82485,4080,395
DKjntZimo9k,122048,6584,447
Euk8NI_wm1c,84837,6008,791
m4_foZdokWA,147608,8592,878
0fzp4O3Kt1E,32747,2250,114
tg02gldGZpM,63037,3344,305
DQUO8jat1do,82507,3980,308
19gfra9rlE8,256677,16855,930
c7cMjmscYKE,33576,2978,293
fhP6FVhyFxU,36888,2660,189
WtoAvpbug5I,204300,10024,601
zpMeZ--5Lak,73201,4176,244
Yvy6JFllG8s,116732,7375,847
UwxQPXQRjZU,91252,6566,366
bfZxwZpvLuY,144890,8085,430
_Aw_Oa35DcM,143886,5739,397
H_wlTHRdmqk,258379,15207,967
kEPd2dQA9ZY,66951,3719,393
03aUsTWlPEQ,205854,7845,492
dMlPX25Oa0M,633256,15380,1128
ZTILGgkzoRM,54201,4907,318
b_ZulQd93Ro,103246,6621,444
N_97TwVqgXQ,124048,5546,298
bq7xGP9I5No,198911,7991,550
ptRAyUBc630,110183,7723,654
y9hhRZmR1Uw,89189,5427,290
2JIx1GLC-iY,149537,5462,890
qi4c8cZ185s,82563,6005,672
erOL45lplVA,60985,2970,176
Ikpj4C6202E,699488,49376,12602
-49g3nOBmaM,257675,17917,1067
aJ6wdzlGDyg,160526,9911,726
wbb71rPNjgg,111242,7739,640
Kn0k33gZ0RQ,79858,3913,212
AVc1g3-0zk0,109916,7660,619
rsqbNA46-lI,67554,4015,208
yKuGUkhEgGM,59685,3611,206
DT6u5ALdX5E,92120,5049,302
hKPNFf0JZqE,98163,5549,333
XcL840oPj74,37598,2620,118
f4PLWy4_CZE,400941,14117,1266
7YDRiosqCwc,72411,4971,333
ZQBUwT6O7OU,89316,5522,393
cYDfTA4dhDU,351137,12515,1012
PpciC9CcDnc,48430,3879,225
6qS_QYTX1VU,104310,5109,262
Y_RofgIz9VA,139243,5935,362
S6f_AMf17y4,91241,5435,719
Am3kV9p2zpc,41312,2215,481
CzcTQDBSvTY,46456,3124,177
E0KXHjQHfk0,64052,4433,206
gGpjiBODmC0,58377,3814,196
041m2IZkqT8,28546,1777,157
b_Bk_n3ooxI,77522,4442,292
jiGOwVpd3sA,98614,5096,449
ibaggMZmNvM,51860,3289,139
h9mqvYaoDCI,70442,3247,166
PJ5IHYcCyMw,51679,2544,116
6TMA6b3Dt3E,133078,5774,312
dY2QU_PmNqM,84716,4070,241
wVU1H5Eoh0s,43235,2687,289
wc-uDzXG9HY,77701,4333,181
syw4NBbe5v0,62601,3361,142
_BFeJhEAxII,100468,6331,451
p0LUt7u6PPI,67001,4075,198
h-pxFsQauPY,77240,5058,402
ncblnlXR_NY,31700,2089,121
MxCDRp4rwXg,56277,3034,180
6cfnVcte91E,53476,3210,131
RVI16IbsOlg,319762,21223,1164
89nPDVF2zE0,98659,7499,280
dP5ioUsc_4Q,138458,10214,639
-CCZjocli4U,176186,6675,297
uFEbfSomrIM,137239,5763,163
Agf7m4JKjmM,64110,4722,269
JwW9CdrNaso,136652,6396,168
UF7vGUN6XG8,494794,45297,7887
p2ByYoMk9K8,155217,11099,409
doA50LMLhYw,110697,7592,1056
-_L5ZEwmN-k,70697,2889,116
g3GR9K1AxPo,109780,8186,612
F8diRgBku3E,157260,8150,563
jreCVGF3jlg,195531,7824,808
GJHjLagz5uY,115818,5294,369
WBI-6jEawk0,151572,7611,612
UlyVPrPw1Xk,119519,8078,426
JaTKkyjPbuc,125989,7932,560
MMmmqqvbG2k,94498,5139,137
13kKS68USfw,66382,5398,200
25LnMcV3el4,55976,4354,238
zb3PflYzUsY,127372,8714,497
UfdYnAevL60,36506,2667,97
xpJj2JwQvNk,73495,5862,413
H7YCRs3zo6Y,42193,3159,169
Q5QyvVOnqbQ,105221,5275,228
LzZ9bBUbcK4,100511,5414,221
33Y_Vlf4F7E,139875,4073,267
pArIUWjfygc,49175,2485,124
6aRN5IxBkh8,102096,4821,195
dc_94BhdFkc,30875,726,141
iTfBvFTorI4,693216,26561,193
5rSz9JKsx30,24300,1139,161
c59zO1IBAYE,21862,1095,57
qpL4e0cUiSk,103678,3954,133
UHQdvhMlSag,45171,1900,60
dI2y6DJV7lU,32312,1246,77
QJD423RDKjk,22591,915,147
2CIdDbPfCPk,30281,1081,69
8bjcVZQRYlA,10400,400,61
dmVUGPsMxwM,246021,9893,501
_k0XibL7Zto,78443,6948,942
jtXSqx9L5ws,153206,8054,674
ifRkfxGolgY,27179,2152,306
wDMLd8pvzzE,84930,3589,426
_2zhYKQEDTM,105004,7430,1056
Fu5twLLxnX4,123600,7531,398
YQquov6HRDM,60054,4326,363
0Qsp7ydNsH8,81591,5179,483
dtfUYGFmrM4,43730,3120,223
5aDRWxfqivE,41256,2426,251
DL_zu6_SGsY,49218,3383,239
RDWzcXkcik0,66517,3622,238
gA-U61niVds,59160,3193,263
kE6KNgf8fJY,37880,2677,203
dwIrdOmfWEU,33483,2722,426
tEn6KFHjVHo,140924,8178,453
wLe7t7S4_WU,71025,3675,278
FUJK_Qnt35Y,47480,2951,224
fmaTJ6szxvI,77060,3759,336
xLaB8mQGkcs,133753,6059,381
-GgZNL8Xyyk,45580,3515,233
sAa28P6aJY8,134498,6392,471
a3f26EZCwak,87993,5287,348
KystosBo40w,428109,23996,1556
7B5GcVIdvdA,89444,5893,394
ngK459fDnQg,361244,15975,634
X5lZBwKEIcU,56323,3724,222
OwP2rk_qS3Y,184018,10465,681
VZVD95zmztg,50219,2284,436
VCDc9gHJb5c,31924,2684,298
ZVN1WW_BObc,88364,5279,355
4iFKx4SIgSo,88832,5647,424
GOmhGDTw604,158932,6658,348
_cY9fSNEvyM,49494,3342,258
bA307L0Qx9E,33786,2226,156
EIsUNbed3nU,69220,5661,718
eoNPxIOTBb8,74503,4186,409
tLEj_zzjeyY,70212,6024,602
RZYHu6PWO48,168619,8519,1789
PMuhxPE75yI,282549,11616,1020
MuxkKpvOORA,143339,9265,967
sg6zwf4EvcE,56395,3265,297
-SM26LfvZqI,218301,7626,959
Nm2i8LaXSdE,354728,10597,655
hpAY4Pg4eYI,46570,2887,233
zapSN36bWtE,377918,13313,2112
ZlHkYCySH7M,51775,3095,164
W5M7bC5UTzI,114182,5173,297
nlYYYtHpGIQ,377359,13819,317
5DHHx3-vhkE,53483,3724,317
MYl4bsbw4I4,197243,10680,344
E9PAvnBgtPo,378165,13500,416
fUQhlaxHiDw,85864,6070,370
cj5AXpiDjxc,121164,7005,292
Q0q8mbj-bcs,102626,4445,252
jsPoIu7VTSA,26498,2041,109
E11uEZ6d0gU,40828,2214,122
wFntrfihBGg,95887,3622,384
IWYD9Vp8AjQ,16690,826,102
3HNgsDh6hKM,218431,5818,113
zelwHUZNQCg,174726,3234,231
1zkG5mAHkfc,87503,3552,130
jYtdBCnLscg,7152,276,9
OOcBRE4VtsA,55076,1621,59
M4lvTIjMAc8,29841,643,118
LAdTDfDxQGI,24040,915,96
GJKe8jpYBUs,37577,1020,169
hbZK0f3eSNE,21620,606,113
jBIRVgB1Zec,9378,477,124
NnIZ68etHUw,167531,4812,424
Q4oRFCbygFY,84485,1501,240
iggHqjup-Ak,130497,3068,375
YBt_EvkaNsc,201488,5742,411
sZhZlDTbg-0,32741,1559,182
1plZvOyVcyY,6838,483,139
9GFNDeAffGs,732607,18863,1164
exwDw2IhEkc,53337,1673,366
5yVvsTY58j0,64206,3326,500
o_5Dke3_Edc,40154,1617,693
JT1VrQvFwDg,45013,1791,289
UDNYrmriH-A,62710,2606,315
RJ0PvZ7M6Ps,93497,3923,455
UyH1ZXl0PqE,66824,4158,612
xkFVlVggbOo,119664,7108,951
stwrqqAGuEk,245751,12104,1322
xiC7TM9_9t4,25539,2403,230
HKmCypNI27A,34974,2458,530
a1Qu-Z7fqtk,39446,2267,344
p_I1RtvFCLI,64697,3973,333
ew81gJcGNh4,113865,4769,748
7WVGIK6PHTM,64448,4851,445
8NWu0OOcNLs,25470,1405,115
79kBf5gQRHI,86879,5541,619
-1od8ozTMzs,44143,3884,327
5UBnC8qga4c,39013,2903,385
8TqpnJ2lKbU,182033,10592,1377
Bof54XrA2d8,72088,5351,514
jH8jodQwr4Q,43078,3567,353
deECYX55Bno,188308,9748,969
jUySCupYxJo,36412,2446,148
_CE41Trh52U,55744,5338,543
hl452ZKbcJg,58642,3877,305
KhaYrNIOwSA,127669,7682,949
P0tu5n5phuI,154724,8996,875
1O6jOLk6JS0,50612,3462,348
akDLY_FDc84,98370,4683,415
LB37GN8-N0U,83049,4707,623
U7243KqAE7c,35065,2110,203
niWlwXNMa0w,140097,7775,483
BhJZ2uSG8HI,1271325,44138,1953
yakgxXvC4jQ,55288,4002,371
i-pe462uapo,53191,2768,134
d06HiVowyJ0,56830,3879,411
PO0LrLKYZW0,44206,3451,282
J7jcdp-N1PI,182710,8946,741
Jgwdhh8HKbc,62416,2369,224
XAWlVODAJ5s,33908,3285,599
HX1mPVeCMrI,44863,2891,130
UMuj4PVkcaU,125612,6935,279
A7wM96w4l00,107489,7006,1100
wZQTl8HE6sk,204593,9863,979
xxJaar2lIkM,50096,2898,224
uByXMg2dq4s,72924,4432,288
O_aKxGKzkos,220750,11923,550
D860ggpizx8,455772,21993,1251
K6XxUbZGD0U,110885,7224,408
uYDRM4el3BA,103924,5581,447
Qv9VJyNAT_4,100684,5964,309
87vxcwnA9Tc,105608,6611,313
iV5Zh5JiG2k,192727,22065,2897
Nf42EBeJs9I,392855,19461,1859
-rXuDuEGf_8,192352,7457,516
5HETILFVDiQ,46622,3875,290
GcJmfs-WEg4,84506,5657,316
38LoghA5Ghk,29453,2315,210
EApu2fkyyPc,338392,10467,397
7bwMXg379Oo,140134,9186,439
f8ZW0w_qt70,87853,5831,283
bHLYRN2XsLo,71341,6024,468
E5A86fa03GQ,161549,7253,656
_HarK-qCDYQ,44084,2631,154
HdYAh7MVM1w,38516,2567,148
XaKepRxyYUE,25151,2016,100
pN3nDBtbh_c,22460,1524,88
NaaJZpe03Ds,13543,497,48
YsovE__mnoU,49912,801,86
5pzTQ1mDZmw,27085,961,108
bwjQSiXisBw,78069,1580,171
sWnC0lfAd7o,291841,6648,1124
JEitHav9MXE,131714,4181,693
zCOTpagbuz0,446638,9032,689
UI7HrOUym5E,79802,2885,371
9yCGyOYDcJM,22580,1495,329
A0DJ8Z_d8Ww,224875,6948,571
yn01Nr8oBuA,27969,1917,605
Pnos_mrUOr4,51019,3758,924
HZM0VO2ld_w,152388,11296,1531
YgFypM8BsWE,29652,2087,206
q2EhiAvsrgQ,62509,5605,917
heqN29YOI50,89947,4079,414
N2llfAPkOlg,139029,10773,1048
9gjLR4syHIo,111697,6341,679
IDHyl5lGJZY,52080,3752,601
HhQjgRD_1cM,87152,4712,467
5VnkdtZtK6c,50659,3133,176
GaTWwvuYIRw,103293,5720,458
Kr0INeVloaU,39020,2669,287
d9vTNN84gPA,78905,4418,331
Xpq7MpPdJh4,74809,4276,349
cImflxgMhCs,116363,5684,391
kVseoHxbLNw,87085,5345,554
HUU7s5fEr3s,79474,5721,414
rmbhFkyB5PY,116862,7647,756
d4ZjiuV_mbQ,34320,2907,299
Lr3xTccav7g,30558,2848,344
G0NjcYYZsT8,41549,3091,292
KKeeOIeu7bI,99700,6419,379
8ezxJkyLvsM,55782,4505,330
2l7NBf4iRvM,39757,3017,254
brGkaYhFL70,44320,3405,410
hyOK-7fq7-Y,52764,3313,193
9Z2o-N3TxNI,52704,4144,537
W0Kar4xY1Aw,90851,5885,514
ORReYKoTF1Q,72491,4977,308
EdtdrgEQ_bU,83913,4663,292
YF4MDWigt8c,150036,7506,331
OcKohYybjTU,61615,3080,192
MMOs4y3wK6E,210688,10191,745
bdEPEJ-KmEI,30382,2585,171
S-JL0YMIAjY,104827,5614,467
tCgaxlMTrOY,88795,6353,434
7cVzAr8yOW0,71668,4654,276
c_wELc5-V9A,46125,2692,176
32LFYeFNaFI,49014,3167,182
KHc6pcETbqw,198093,9679,819
4h8XVu11KQg,129478,25541,735
CSdRga8fBeQ,61771,3924,325
VWt8HB6OUe0,75269,3452,154
_ZHMYvN9PAI,49217,3284,145
byzddMd_v8M,80250,5056,339
gKn0KABUVIs,106728,6196,225
BAG_f1HtNCA,63514,3886,134
mwRdq9tJVfg,46927,3154,203
x690VfaS9yM,84515,6924,611
gg8i6s1g2TI,35502,2838,126
SlC5n-lXE_I,34558,3071,212
GTWxYZxOCa0,24777,1545,67
dnXq8kxYnM8,36171,2358,221
jfMdItKGmYw,15339,1439,69
oKZt1pl3_J8,22408,1023,52
xyzyRCbUzoQ,73928,3627,319
nLJ2V77e-jM,29407,1240,26
vMJOi7wLGvk,20546,713,66
vfEirquUmTw,45724,1750,213
LA4iPP9J5O4,52961,1189,158
5n3jl2GphDE,39390,3452,641
9_TGYvFmxI4,51248,3347,190
66WX7zPjRlQ,31359,2350,153
U2sb26iCH98,35089,2369,215
Je1OlC0jueI,47824,3223,634
LwXrhmtUIAc,81493,5286,704
2yMEt9QcjKQ,36462,2303,133
JX5YZ4aNctc,96801,1987,43
LjH8ekpQJjY,179140,4105,310
Bh3LXXLmuoY,29620,1315,242
34SrVC5W9ck,295714,9075,979
BWNbrQ-zdy8,203324,9015,893
fHmISw_grjM,46788,2920,518
jTYhM_cVJpk,28597,1987,132
5f8kVNGaj80,35151,2430,260
JgZOG1tR5EQ,27869,2244,140
KXtoz-hVHrY,86318,4880,721
K96Ya9I74B4,100158,4747,955
BfC7QcT870Y,63470,4316,414
-f9uvcYNbRw,238340,13418,798
Oy6dqLU51W8,59671,4047,238
sr5J4r8Uj08,41996,2933,275
bhfQ0AprnME,87319,4937,185
UnLlNpPTcF4,218507,12366,1068
_fMx0F4P7zo,107112,4709,215
YU8-zygoJYM,95270,6071,229
mUmmsDdQoRg,8684,479,12
J2pu0yaSqBI,103384,3706,488
smhyKihlW1M,40308,2095,254
FNe_85Au2aM,118998,4053,550
5E8GYleLALY,52588,2379,494
e8npmPumY24,89181,3203,312
xBR5_MVDZi0,21954,1572,341
FTAZNEFz8q8,114154,4562,486
HcpbB6nRYlg,260233,6961,956
opezUx8vMD0,52570,2540,273
wxZ2JT4ZXKI,28397,1887,292
1pGyA-_L-y0,13656,997,320
v6RNUiDmVEE,27444,1358,232
Wc7NsreO6_M,52050,2379,327
-LMwH1D4M1A,37036,1998,267
ftJnUwrYBsY,6497,712,201
--bP9PfF-fs,108927,6602,658
zIhbHiOKlD4,105251,4846,646
0-SJv3EdIJc,53287,4063,558
wfrIfaxQ-9o,70285,3510,641
RpzQtoYUYko,48439,3533,386
KuGGCSJLxlY,92625,5136,688
BEkWFsEhKVE,36720,3376,525
Ns_CXMiIwFw,42840,3760,413
0rlMbtj936E,48689,3437,416
_IeMpZnR16Y,45762,3338,333
FWFfd0iWRSo,258578,13398,1462
NUthdG0KN00,59811,4521,800
9XnRPlmvzk4,36722,3126,449
ejMoRpv4ATM,23518,1289,228
CNRyuwRq-cQ,82623,7514,703
ZiJctloDkBQ,63773,5482,560
c2Q_HrD8Lf8,115201,6051,509
ejOlgohuk2Q,74314,5773,592
2dmLxOGY2c4,196959,7612,670
q0NyEpro8Nk,48957,4095,497
8zPOwlkoZ_8,180022,12137,1180
3Ou-se3gEFE,27115,1995,239
WXwAGWhHMfs,73532,5997,528
nlfBnMr46w4,125801,8016,619
TNrgYKOCTIU,33778,3295,529
QA232OjYE9U,123233,6047,469
zD9MuWZ5bzg,89395,6840,656
71WORSzQZkQ,55151,5299,616
qDA_XggmUFk,93135,4575,334
o0c25cCfSK4,131070,7764,929
V286rrW7A2k,232021,6689,456
lHHyiOyA_IY,67198,6235,577
YNlFHTpSzT8,123275,6869,412
oYUxk9zVXr4,49513,3442,502
X1ySiIYL454,87317,5197,306
f6Y-kTnQMj0,58692,4846,424
fgwRu93_m8Y,20173,1610,162
mWCS814bZ7E,115754,8727,889
0HrDX3ROJ0Y,71881,3618,258
tkKYhkfmOfc,139755,6955,876
A0WrPQziqsA,88015,4979,877
eDh7TqNl-6w,74929,3621,393
eOa1eeTGzhI,165715,7739,386
pdLBcLsx4eI,60552,3436,205
n-5edEF2e9s,182164,9582,863
wlltuhTbEYU,65675,4393,373
KxN72uC34PE,48209,2159,144
RQzLoL9WFmY,93118,4829,359
svRqXezcFZQ,69202,3930,241
lrWSR4RmJDk,22650,1580,176
Icuvmh5VRMY,43907,3377,165
ryKY27TNoK0,58637,4530,477
UjZiHMIk72c,89610,5587,401
6jIPp9R59Jw,237070,12178,646
Ll0N2XIpgsg,76053,4290,190
Zy1SSEM6rfU,69778,4469,202
l-0T7BwtEKk,55396,3294,134
pkXPKWsMkkw,32658,2072,85
DcNUNJ9_ydg,57357,4004,210
tP47HUTGNGE,239749,8509,390
uNbIxFFluZA,147142,5941,106
T0lsZzIUN8E,35536,2924,182
wxguGhoGiWw,64473,4211,251
AhM2ZdCqBm4,63497,4483,245
gcS3ypJBpTk,74098,3779,162
eyGw4xVWMmk,112742,5642,195
o83XIyLBeBc,32664,2013,56
PXk1JNQcCYg,61375,3604,163
3GVX5Mu98N8,81256,5170,257
DiBA1OVqdL8,130906,9131,458
HVg4B0WKQ38,145707,7672,463
ui_r_PZl2SA,344926,21273,2070
p53IFa2lhkw,120226,2615,126
ay8O73Vdm8o,130681,8946,675
rGe-gnbRjkE,18550,1352,43
cZ9HqjBRKZE,61796,4191,202
Sbc9uDnexug,170316,10734,1067
bcv3YEtqB6U,187366,10140,420
siJNVHQP3jQ,42866,3021,153
G0UKvzp08DM,86000,6533,302
cY868OT00Bk,84041,6642,211
OCqJtLm8fqk,66029,2822,114
QJOfs1YYsBo,97972,3671,143
Eoz1pkW2P7Q,20047,1614,103
WHGzbuKr7Ow,90218,4846,292
i5XQ7px792g,38013,2659,119
lgmkd2AcC0Q,174258,8117,434
Z-tb20no2iQ,298541,10783,73
hg8LIzDG2zc,25800,1810,111
7IoYqeRbjKg,28875,1544,17
ihJAcOw1f4E,68682,3350,278
Rak5HNjaMzc,28774,1470,118
PGOPIxBJfdo,568021,21033,340
PfMRUaVVcu8,54819,1530,29
nj9s3cOrzUI,15830,729,53
iffC-JOq4Pk,7881,276,3
9h106m3sO3Y,4067,100,1
Y6twJA36CCM,61338,3080,154
AK5n3ONewGk,14561,837,39
Wi3BnSQorZM,54295,1607,54
HLY5e6tskQQ,116245,3581,277
9QAyAD03uoI,34131,303,113
LtUn1ZpSHbE,34712,1316,163
4LBMdrCk7Ro,39653,1602,322
4UKQk5M5KOg,58887,4072,445
Td5iQbVg3U0,55525,3760,219
N1Cf7h31Vds,55240,3915,261
LgMZUiLxb70,120698,5648,331
w7oF2z5CPP4,274324,14089,1145
x0B7NVY_R24,45090,2900,244
XCfb-RAKZNM,155855,6374,381
PlgfuB94ods,56364,3065,204
jzmuPpNgLHo,19565,1777,133
WnkAb1AMkIo,193670,7392,1093
bgcdkATr6Ho,103410,4067,429
ihNO0xkGEQ4,120030,6278,397
qKBxWBUmaus,32571,1999,146
zRrWQfn8noA,70582,3877,452
TCRgOJbabCM,75458,4216,437
eHT3MExb0Lg,71520,5149,685
sVuvHUGsY2Q,83957,3910,360
diYVjfFTNL0,38744,3366,269
Zkwlf-_qOUU,44769,3532,405
OeIMvdA-r6E,64313,3543,269
xgkM5Y9gynE,108683,7263,877
HLSRsL1LT9s,138865,8891,863
s4gloY3Kono,73922,4448,361
4uc9QPw9U-s,64035,4011,523
UdKzfWysALY,60620,3561,206
YUyNKujvIrc,106346,6028,442
Lf-BuESO22E,45358,3638,234
g9ocTeFHopY,456554,11141,1396
sMp8QBQJO_c,110568,5465,312
wTaiA5tN1Qs,297546,7625,347
MM8A7roSS7c,89069,4608,344
o9qLgyR5XXk,47196,2919,163
duu0-pyjbks,76492,4521,287
RZA7zo9pLIs,77225,3550,225
3e6eQ-ic1Ks,36499,2145,117
u3PxPlfvFtg,42205,2600,166
4tIm23XRl5A,104738,5397,661
XbDlYnoc-Kg,84636,4691,267
qfN83lg2U-M,106632,4368,742
N64rWzbcLsA,61970,3772,202
Mf0dnXONBPE,38770,2417,165
TbYYarUGk70,44405,2329,127
otJDDQAfzfc,120012,5855,545
bM4Mf4y6OpQ,69637,3921,246
VtG1nKmW1fE,161964,10171,588
RwrCPF2m7Ts,74494,4254,160
o9KISmb6jKU,75597,4658,262
cfKCjL_XiDQ,71155,6047,326
I0hON4prmDE,355108,9864,558
wsdgCixzNFo,93144,2564,219
vyammudg_84,82264,3389,273
5E75sCeEJ-s,90703,4883,588
bT_ZXHQDapI,30913,2066,131
PUMCeOVKUtw,211651,7838,667
fkZiDTRbzvU,60992,3815,277
sp6nDbWnRgQ,44135,3837,293
IC4ORgOlKTc,76784,2587,249
b4aDeNu0JZA,13487,685,23
a-y1C8OnAQk,82123,5803,407
ZukldOndVao,259338,11901,735
Qj1-Xeolqdk,45522,3283,245
CkpKvQRPzuo,104780,4113,204
T-Mk0E8AbMs,16079,984,141
QB1QRJ7i5HM,76466,5640,991
i3r89BfgOfc,132366,8006,239
cQ4Lglwteg8,37771,2259,132
ZuZV_c_1KV8,13089,1136,72
To60rYJrLYo,76063,3579,50
ZJMR2n6HO1o,124659,4733,990
EmudOKfQEKk,47682,4242,852
1NRdgJ1skZc,65634,4449,274
I9W2_87i5kM,55555,4344,265
Txgxcv69-Ak,48051,3821,218
XxZZNZrNSpQ,12139,886,23
yjIp77troO8,38074,1741,16
t6cgq1UUCAs,56678,2273,29
hTYOpaYq7Xg,27816,2011,137
YJxj_FJU0KQ,28098,1252,57
Qx12Ffjuk_Q,114286,5311,306
8o8NKaVf81Y,3041,160,4
mp11_7KF-d0,6174,395,4
ahuyHPx-U2M,4886,258,3
2JzZiYof_94,145395,8773,1050
NxzzrFU4bmE,57577,2614,306
TpzVvLwPfLc,50660,3101,246
wwrISGctmkI,56875,4499,319
XO1dBxo_lCg,68654,5951,1116
Rhaay6Hab50,67633,4489,471
yworhuSVV6g,58218,4435,543
ouhBHG4ltmw,90646,6523,270
P6z_313VWMQ,35418,2706,86
dlCiyeDgAQM,30662,1806,173
hwd4sr_BCjE,7187,333,4
k8sdkNiwJTM,50621,1857,73
JbV8hn11Fak,16996,1075,106
JIURt8nUw0I,65220,4365,397
ulsK-cDBZvU,82768,4517,348
_LGPpTnPmMA,48490,2079,111
5C_8vtiqnuE,26566,1010,140
h-DVzv6JnoA,26058,1903,349
p-jj8MaTAtE,220878,8286,733
7ucCxcDqE0U,106100,5882,351
RAy_8GS3Pj4,25541,2388,112
aYjYRKKzbLo,155396,6189,388
3W8GRm7YvDc,43401,3016,235
8H4OKXlv6eo,135675,892,1052
yap6oqvXCDk,93055,753,599
utT8UI09aMk,5621,82,44
Pi4lxB67HSU,4104,25,2
W8I3uM5S3lo,5524,30,3
csDupbLyur0,6230,32,52
a7vWRv3WTvg,871,41,6
nZKTYFQ48uQ,45183,1327,65
6CeDbsysSGQ,2438,84,12
dsANwIAGHL0,16390,745,68
B18zxLBMiRY,974,59,27
A5dz9bNzqCU,1943,65,24
D_ftR3eoikg,226106,5406,218
Duxy0JRmMuA,15537,616,40
K2uTBjZVyVo,582,53,15
LCrl0WRx5HA,10532,516,63
3tmd-ClpJxA,1534317323,13625766,760743
FuXNumBwDOM,442636616,6399796,439157
SVY8I46dkb0,115064753,2206662,74734
wIft-t-MQuE,371275556,3948513,209149
qjsmJGh2V-8,1609959,21333,1161
j8O70op1D-4,3663195,40504,8028
N4SbNRGZv2A,220260,7772,986
AV8WgtQu6JE,210441,5064,585
kVfqhcWspQw,186572,5652,679
IocU65c6McE,26417,690,47
HRkITD64Ui8,14704,809,36
xWvMLwgiHOs,13818,782,201
x9KUW766l-s,43877,1192,79
bN1GbQTyW9Y,40775,1148,78
ZxmsPkS6y0k,5470,369,65
E__vkDbK82g,58517,1958,134
liRRQ27wg84,24679,439,27
K8vu7Kvb_p0,32351,1289,137
x5ovzjPteAg,161092,5843,282
dhXZZy6Ls1s,42702,775,25
yH8Vu2DAPTw,50116,1114,71
yQziGbhS9Z4,66733,1476,63
cYn7RhlFksI,71283,706,74
x5bY6yDGPhg,267535,4164,532
MhX6041_O9Y,3976,96,3
JZyme11-fQ8,49977,605,22
kHSFB5L7H1o,123,5,0
4BBXXYhAS_8,169,3,0
bgJUsNKJilA,45050,412,55
Npyx_6UlcKA,564,6,0
e8BNtH9m8Ts,119,5,0
gzZMnvzu0xw,322,2,0
xpnBmnpV3BY,409,1,0
UZ0bHg6mikk,9246,67,25
lL1DHt_PAVU,30863,259,281
cv0XZ9MAiJk,871,10,5
msSrDUoEc-Y,176,2,0
3Q-pKdA3HYw,427,8,0
29w97544HwM,18750,276,13
sTrNMZxqPAc,409,4,1
6b1Dd5R-Ycs,19216,248,22
Yq0ktEyPYgM,633,14,1
F3507G8fSVU,6125,55,0
ZWcXkrZ-cnA,824,8,0
aLDDEAl9S_o,40456,321,6
Ku2tc4ucHk0,237776,915,235
petaktxZfe8,295,4,0
kazPz2lhJwU,99703,1968,127
PzBBEzrjZkc,406,10,0
ev38JQJtTmQ,151522,3645,246
bsVtTXgpmas,739469,2813,1903
mYNLaOUOFkU,775,6,2
FjaeP5DH1-w,4429,133,10
08bgLiO4ugI,224,1,0
ljrRx7rDJck,180,0,0
uiJlxq-pFyM,233241,1961,1494
pz-lhiiqD2c,4175,34,14
UDKWYQts4UQ,249,3,0
1qeCPdJ_UgU,1185,6,1
EbhYkk69Fwk,9190,21,0
B-6YHah8iAM,13413,154,7
8rEE-R31wP0,9165,158,9
xh4DSPWlGDQ,37221,706,70
vGyO96cV_IM,781585,4034,1166
rdrvAzUGtqM,233568,793,338
6nWaoodkv-w,4293,28,3
dKfyE8O9C50,983,5,0
isE3hkQ69hc,9964,49,17
zCBT2cBkS2s,455182,3358,1076
pDKLDW3SuC8,44510,735,78
GzuY21eTYaA,609,8,5
u7qrIiUvnVE,68745,230,102
OPazhXOfdrs,122033,527,37
H9wWl3n2BDU,713132,10563,426
lWWm-cVLCwU,134890,882,152
WAgiUq_e-uc,1075,5,0
upAI1ya45_A,120,1,0
HJuSTxj8OZA,465,2,2
zKPm5Lq-BtQ,1918,3,0
c8fNOKK-y0g,78074,354,337
sNMw9P2Uzk4,2938,30,0
b9wHZ8Bq-tw,138,1,0
2M5qptVDUvY,1705,16,3
aBXX9jJFAFg,715,9,1
ynyOUDEkluE,296,7,0
JqbyDGfV_Ig,8038,363,44
1mBFW0weHC4,73,0,0
9vakynLYLWM,808,13,8
vjf-V6dQxF8,37684,843,181
q_Kj5nWewNI,509,8,4
CxHi0yTq318,561,4,1
UoUzZTTgyQs,676,9,2
y5hpDRxRXUw,527,13,0
U-OKfYRn7t4,75401,102,26
YFE0ksxhstE,214412,861,358
IlYGSmhIfXk,649,15,2
8gm6Xr2SXNw,467,9,0
jOGah5Goiag,165,3,0
3_ePiDL4Wrk,952,5,0
e0qBguu2KiI,1256,11,0
tc572aZbby4,545,12,2
FbuuGw3XLjk,8277,15,3
BhfU5ryX_Es,363,7,0
rFpqNAf8MYs,202,3,0
Ybuw2zCmIso,2197,19,2
ShCteIFuXTQ,313,5,0
ZeEsAppOZN0,6293,86,3
aCW3-zaBrUg,589,12,2
UWQTbn0TBtU,1783,48,5
1iGTTRuG_W4,257,3,0
BALchCb9iYw,677,11,1
v2lWYk-Dv78,4037,51,11
WPeGdAF_5iI,2633,11,3
KD893nHHdhE,1529,16,0
UrcXRPFm7JA,289,1,0
YWZVN3OZIjA,649,9,0
xWHQHXsw4VY,401,3,0
xZrHj2Xdyvg,740,4,2
ouW8Av1fMmg,8063,132,3
Z2L0yGW4ipE,1853,28,2
2y64H6Q826U,96983,274,84
e92-XrBcUVk,715,8,1
-QpfywhFta0,10903,49,21
hJ-H-9MwWcw,765,11,1
1dzF9dCK8ew,4769405,50122,13161
